"","V1"
"1",189.491676913327
"2",279.772097850325
"3",224.102101104798
"4",238.598644196133
"5",278.494814443393
"6",298.494584682805
"7",298.494584682805
"8",254.661826031809
"9",265.258940558756
"10",279.652095276755
"11",289.586209471564
"12",291.582891323996
"13",292.313615009644
"14",293.573021131933
"15",298.186201306783
"16",298.186201306783
"17",295.034658667066
"18",299.154911840924
"19",297.122675681952
"20",299.372897003865
"21",297.736128149307
"22",299.634693665266
"23",298.986440056252
"24",300.378706909098
"25",299.895047266235
"26",300.457196672163
"27",300.457196672163
"28",293.201615686306
"29",295.759877761869
"30",297.343688023545
"31",299.550333375837
"32",299.092686840257
"33",300.535144664092
"34",300.313026956322
"35",300.686586656048
"36",300.686586656048
"37",299.144734850355
"38",298.338751452686
"39",294.304263504909
"40",299.08036375721
"41",299.08036375721
"42",287.553470626093
"43",294.161115601068
"44",299.873358067648
"45",299.06793494988
"46",299.778592237568
"47",300.499011046776
"48",300.499011046776
"49",299.554975572669
"50",299.992901711854
"51",300.617957094347
"52",300.479874808306
"53",300.762329629863
"54",300.762329629863
"55",299.91595761258
"56",300.549616531426
"57",300.549616531426
"58",288.460113597095
"59",296.568374531927
"60",294.634782425213
"61",299.810557342396
"62",299.133982646245
"63",300.340821041946
"64",300.340821041946
"65",269.848452738559
"66",281.36043791617
"67",293.336401926368
"68",296.467933669456
"69",299.110999581819
"70",296.901521348106
"71",298.370247279383
"72",300.234786874794
"73",300.234786874794
"74",297.465035625175
"75",298.727055859231
"76",300.252144012245
"77",299.724881860226
"78",300.42893230546
"79",300.046678228573
"80",300.545285549842
"81",300.545285549842
"82",298.668440352357
"83",300.205898849679
"84",299.620983548765
"85",300.38239018655
"86",300.116595303757
"87",300.653344091538
"88",300.653344091538
"89",296.565423837322
"90",299.183325185543
"91",297.210336760788
"92",299.412168612467
"93",299.412168612467
"94",291.083706709537
"95",297.538181007579
"96",293.813796680405
"97",296.171387280688
"98",299.238778015029
"99",299.238778015029
"100",295.940230777223
"101",299.074370143392
"102",299.074370143392
"103",285.248660669108
"104",298.48509657146
"105",298.48509657146
"106",262.032391469956
"107",271.653069547084
"108",293.468996228133
"109",282.517306777125
"110",288.558732458483
"111",290.876822242566
"112",291.767853098502
"113",293.45782914457
"114",295.655569291067
"115",297.681503498146
"116",299.775280015215
"117",298.906428583506
"118",300.187010926312
"119",299.63922052468
"120",300.084317098439
"121",300.31830617314
"122",300.393863502366
"123",300.663115938771
"124",300.430745874252
"125",300.671352650802
"126",300.671352650802
"127",300.636235556435
"128",300.591560095912
"129",300.004217034157
"130",300.518866336929
"131",300.518866336929
"132",297.466677459074
"133",299.61240968724
"134",298.398364953766
"135",299.058134382706
"136",299.646171955537
"137",300.183099709405
"138",300.558144287497
"139",300.732579944313
"140",300.8283406367
"141",300.792653329861
"142",300.857275650841
"143",300.857275650841
"144",300.798058179144
"145",300.65750095417
"146",300.441319048046
"147",299.444417464184
"148",299.647336284289
"149",299.772769203546
"150",300.378534355281
"151",299.880237594934
"152",300.391233296479
"153",300.84445356312
"154",300.84445356312
"155",300.00848028456
"156",300.121255180024
"157",300.547968378524
"158",300.263378925118
"159",300.353478090938
"160",300.428509882175
"161",300.698943216093
"162",300.698943216093
"163",300.633169794502
"164",300.493675986891
"165",300.76566322881
"166",300.76566322881
"167",300.495651638287
"168",300.214291099656
"169",300.773941342441
"170",300.773941342441
"171",299.961433239905
