"","V1"
"1",209.004719239651
"2",308.504364409245
"3",247.292732004344
"4",263.290486491743
"5",307.146906817039
"6",328.994961496364
"7",328.994961496364
"8",280.990976989951
"9",292.646400523437
"10",308.435756286134
"11",319.30241872457
"12",321.480677741335
"13",322.277080494231
"14",323.64892499585
"15",328.660164345152
"16",328.660164345152
"17",325.239086002562
"18",329.711238968773
"19",327.508650258908
"20",329.947496776062
"21",328.174406114193
"22",330.231097734343
"23",329.529661952195
"24",331.03614919007
"25",330.513353486902
"26",331.120990072453
"27",331.120990072453
"28",323.244264570599
"29",326.02800516418
"30",327.74852241283
"31",330.139728624661
"32",329.644586298966
"33",331.205227243631
"34",330.965266162559
"35",331.368835019321
"36",331.368835019321
"37",329.700206382161
"38",328.825802193972
"39",324.444107213573
"40",329.630418435281
"41",329.630418435281
"42",317.083367212665
"43",324.285359045617
"44",330.489498014616
"45",329.618082165934
"46",330.387355704758
"47",331.166180480653
"48",331.166180480653
"49",330.14542006801
"50",330.619148700806
"51",331.294701091275
"52",331.145560730848
"53",331.450635444623
"54",331.450635444623
"55",330.535948807141
"56",331.220864743681
"57",331.220864743681
"58",318.073468945682
"59",326.901229051017
"60",324.801778545785
"61",330.421517697135
"62",329.689555372609
"63",330.995191309736
"64",330.995191309736
"65",297.688248052725
"66",310.305172890289
"67",323.390098392625
"68",326.797613937465
"69",329.663633365866
"70",327.268540743585
"71",328.861799126751
"72",330.880537509142
"73",330.880537509142
"74",327.88024554918
"75",329.248674261311
"76",330.89930779431
"77",330.329263451887
"78",331.090440736373
"79",330.677334472526
"80",331.216184991254
"81",331.216184991254
"82",329.18518052033
"83",330.849295681251
"84",330.216842857797
"85",331.040130908411
"86",330.752908618368
"87",331.332928122073
"88",331.332928122073
"89",326.903505496494
"90",329.742039901524
"91",327.603811675688
"92",329.990049199808
"93",329.990049199808
"94",320.9362559774
"95",327.956107384451
"96",323.910842579516
"97",326.475294292343
"98",329.802147474038
"99",329.802147474038
"100",326.224146714596
"101",329.623920013278
"102",329.623920013278
"103",314.554424076912
"104",328.984663284371
"105",328.984663284371
"106",289.10042916637
"107",299.666972172109
"108",323.522163198855
"109",311.576043713507
"110",318.180717782158
"111",320.710789121547
"112",321.682233019484
"113",323.523456167783
"114",325.91453869694
"115",328.115048159669
"116",330.383326507486
"117",329.443127617232
"118",330.828867518951
"119",330.236569039307
"120",330.71802593434
"121",330.970980147036
"122",331.052633719019
"123",331.343483528842
"124",331.092487393711
"125",331.352380470409
"126",331.352380470409
"127",331.314447007596
"128",331.266183018873
"129",330.631419826615
"130",331.187637022284
"131",331.187637022284
"132",327.881995166437
"133",330.206963989406
"134",328.892577317857
"135",329.607492454548
"136",330.244082594357
"137",330.824817606051
"138",331.230116872583
"139",331.418519092383
"140",331.521910337052
"141",331.483382864649
"142",331.553148137199
"143",331.553148137199
"144",331.489214865661
"145",331.337418341278
"146",331.103829148069
"147",330.025757763817
"148",330.245368299878
"149",330.381083689417
"150",331.035962653959
"151",330.497335655715
"152",331.049727042265
"153",331.539305953241
"154",331.539305953241
"155",330.636033139381
"156",330.757974557544
"157",331.219083872953
"158",330.911612099393
"159",331.008991953635
"160",331.090069640189
"161",331.382181039963
"162",331.382181039963
"163",331.311135189326
"164",331.160472125237
"165",331.454235216983
"166",331.454235216983
"167",331.162550031581
"168",330.858481972805
"169",331.46317414487
"170",331.46317414487
"171",330.585105783965
"172",331.3017197978
"173",331.3017197978
"174",330.125404882935
"175",331.239539232645
"176",331.239539232645
"177",324.972052176927
"178",327.059559813572
"179",330.19026820438
"180",328.72547141824
"181",329.174261064974
"182",330.322158063041
"183",331.392596398586
"184",331.392596398586
"185",330.561642513819
"186",330.432016409853
"187",328.127789587654
"188",330.418205719967
"189",331.025083933984
"190",331.491746044241
"191",331.491746044241
"192",331.133850303741
"193",330.935722583045
"194",324.744476918904
"195",328.592898485868
"196",330.941934520547
"197",330.41114399257
"198",330.638324068588
"199",330.701443942863
"200",330.941973392369
