"","V1"
"1",163.763728237371
"2",242.065363273263
"3",193.205410437976
"4",205.691504551054
"5",240.748581689549
"6",258.894465108204
"7",258.894465108204
"8",219.631534458009
"9",228.916194328802
"10",241.695771719208
"11",250.645781558263
"12",252.469411687192
"13",253.14010976611
"14",254.299331428549
"15",258.60573213014
"16",258.60573213014
"17",255.653224130508
"18",259.515392208912
"19",257.596275805254
"20",259.721243728732
"21",258.171670868979
"22",259.969093631393
"23",259.351760089564
"24",260.677619314237
"25",260.214589452944
"26",260.752761213383
"27",260.752761213383
"28",253.957886662762
"29",256.325284160106
"30",257.803505735473
"31",259.889150488702
"32",259.45311067553
"33",260.82746619035
"34",260.614236584786
"35",260.972848188637
"36",260.972848188637
"37",259.505792811533
"38",258.748467730391
"39",254.97822293145
"40",259.445097536059
"41",259.445097536059
"42",248.795426197559
"43",254.858678539805
"44",260.195675437977
"45",259.428297343449
"46",260.103640699217
"47",260.792825649048
"48",260.792825649048
"49",259.890574594206
"50",260.308167093211
"51",260.906924778681
"52",260.774211602235
"53",261.045683618277
"54",261.045683618277
"55",260.234639300928
"56",260.841345087868
"57",260.841345087868
"58",249.619193235117
"59",257.102066198744
"60",255.292674812507
"61",260.135993379934
"62",259.491161957466
"63",260.641378369366
"64",260.641378369366
"65",232.961771954167
"66",243.231913338696
"67",254.086206648594
"68",256.984222551884
"69",259.473979128095
"70",257.38927919881
"71",258.769953082617
"72",260.540045935049
"73",260.540045935049
"74",257.91719583893
"75",259.106197831338
"76",260.556623674052
"77",260.052382916892
"78",260.725693011736
"79",260.359388998326
"80",260.837191261114
"81",260.837191261114
"82",259.050689425823
"83",260.512463438852
"84",259.953435162237
"85",260.681143669535
"86",260.426325293276
"87",260.94090801633
"88",260.94090801633
"89",257.075271926936
"90",259.542198129823
"91",257.678382720205
"92",259.758378772414
"93",259.758378772414
"94",252.0128158501
"95",258.001332366465
"96",254.522483648389
"97",256.708221201804
"98",259.594535926212
"99",259.594535926212
"100",256.492645874002
"101",259.439448139526
"102",259.439448139526
"103",246.751772288536
"104",258.885570267911
"105",258.885570267911
"106",226.077844898921
"107",234.56793283664
"108",254.261701198553
"109",244.251556929068
"110",249.710700964472
"111",251.82287197517
"112",252.639313708993
"113",254.19327127641
"114",256.228604888698
"115",258.120770465072
"116",260.102487161312
"117",259.275383375502
"118",260.494434717448
"119",259.970833180347
"120",260.395390781765
"121",260.619256288865
"122",260.691670101008
"123",260.950295370758
"124",260.727038371337
"125",260.958209056271
"126",260.958209056271
"127",260.92447593445
"128",260.881586447213
"129",260.318818628365
"130",260.811858290512
"131",260.811858290512
"132",257.918877759952
"133",259.947969192904
"134",258.795158164372
"135",259.418898060333
"136",259.977489595229
"137",260.489887868506
"138",260.849353361257
"139",261.017019009852
"140",261.109229992267
"141",261.074849524205
"142",261.137105430838
"143",261.137105430838
"144",261.080070061489
"145",260.944901151856
"146",260.737554227724
"147",259.785444242804
"148",259.978482352665
"149",260.0979663767
"150",260.677454209943
"151",260.200455750942
"152",260.689440058806
"153",261.124751300564
"154",261.124751300564
"155",260.322877060983
"156",260.430655595277
"157",260.839764320635
"158",260.566655242508
"159",260.652955451682
"160",260.724901533625
"161",260.984724700238
"162",260.984724700238
"163",260.921531829636
"164",260.787453593628
"165",261.048891189427
"166",261.048891189427
"167",260.789605959027
"168",260.519978678415
"169",261.056857060437
"170",261.056857060437
"171",260.278167657895
"172",260.913162706846
"173",260.913162706846
"174",259.873783247581
"175",260.857923967631
"176",260.857923967631
"177",255.423055750369
"178",257.211016247412
"179",259.933358917844
"180",258.649731934704
"181",259.040385154537
"182",260.047263587346
"183",260.993995081489
"184",260.993995081489
"185",260.259071651744
"186",260.145207088598
"187",258.1361600861
"188",260.130745853887
"189",260.667467198346
"190",261.082326939278
"191",261.082326939278
"192",260.764159830954
"193",260.588797828112
"194",255.2315806875
"195",258.537606472902
"196",260.594288079976
"197",260.124509736406
"198",260.324896494824
"199",260.380669581283
"200",260.593611173023
"201",260.975696849955
"202",260.975696849955
"203",260.413766569858
"204",260.809080430719
"205",260.466809829754
"206",260.749368605894
"207",261.073333285746
"208",261.073333285746
"209",260.853948837014
"210",260.778394847699
"211",260.51021055915
"212",260.754416109809
"213",260.98619384344
"214",260.905258366287
"215",261.093302693677
"216",261.093302693677
"217",260.948404322902
"218",256.857865130558
"219",258.810665164701
"220",260.784463844606
"221",260.784463844606
"222",257.141447272375
"223",257.469551323626
"224",257.990753279038
"225",259.147939854048
"226",260.53293343381
"227",260.53293343381
"228",258.585307206485
"229",259.112217207089
"230",259.642851904136
"231",260.123095814273
"232",260.537330997961
"233",260.80917052366
"234",261.064413034364
"235",261.064413034364
"236",260.92170974159
"237",260.691121390289
"238",261.064129120206
"239",261.064129120206
"240",260.537341353846
"241",259.835183043601
"242",260.702760677212
"243",260.702760677212
"244",259.675304153213
"245",260.843068292878
"246",260.528166176061
"247",260.877330514167
"248",260.605846825085
"249",260.916088600251
"250",260.916088600251
"251",258.510950168642
"252",259.559563011596
"253",260.10500913769
"254",260.826898574136
"255",260.599504829075
"256",260.959698230652
"257",260.959698230652
"258",260.499049844772
"259",259.393094211987
"260",259.715095825186
"261",260.151748160435
"262",260.479473770429
"263",260.682428622686
"264",260.797793219637
"265",261.034672993422
"266",261.034672993422
"267",260.762248748417
"268",260.836093333087
"269",260.867460102352
"270",260.925377915967
"271",261.068467224247
"272",261.068467224247
"273",260.972763692945
"274",261.114412039926
"275",261.114412039926
"276",261.012301031793
"277",261.000849337776
"278",260.693339168843
"279",260.728654213473
"280",260.958562411455
"281",260.958562411455
"282",260.951485106506
"283",260.516370695495
"284",260.958666681777
"285",260.958666681777
"286",260.024354739699
"287",260.086186733544
"288",260.205095985101
"289",260.32898795213
"290",260.793381125785
"291",260.793381125785
"292",260.741969190669
"293",260.632670069859
"294",261.128466580913
"295",261.128466580913
"296",260.053362222294
"297",260.650344355891
"298",260.650344355891
"299",260.189937870012
"300",261.029613117151
"301",261.029613117151
"302",259.543626667043
"303",252.732538316459
"304",256.77724465839
"305",259.281425634937
"306",259.500621205519
"307",260.478585205407
"308",260.478585205407
"309",260.317275787184
"310",260.291502519228
"311",255.14913996118
"312",258.859653856588
"313",260.91199095663
"314",260.91199095663
"315",258.544534225663
"316",260.685167996283
"317",260.345511067691
"318",260.549856814699
"319",260.684027199467
"320",260.990005658329
"321",260.990005658329
"322",260.87685822681
"323",260.863934567564
"324",253.868434712511
"325",255.725246700527
"326",256.639412563948
"327",259.563676122781
"328",257.949505294336
"329",259.023214461147
