"","V1"
"1",159.144811847817
"2",235.289789971338
"3",187.653653676554
"4",199.776789508442
"5",233.963603099844
"6",251.782990459901
"7",251.782990459901
"8",213.333732767543
"9",222.381952899289
"10",234.872167714363
"11",243.647256504827
"12",245.440538532344
"13",246.100781957288
"14",247.242633695927
"15",251.497527349349
"16",251.497527349349
"17",248.578069692071
"18",252.397459853286
"19",250.496555745385
"20",252.601357854939
"21",251.065650493129
"22",252.846990009466
"23",252.234401384847
"24",253.550069858772
"25",253.090073237629
"26",253.62471951445
"27",253.62471951445
"28",246.906394169405
"29",249.241032233689
"30",250.701501303007
"31",252.767745671008
"32",252.335009282769
"33",253.698952720213
"34",253.486993554226
"35",253.843468520563
"36",253.843468520563
"37",252.38795393507
"38",251.638626392201
"39",247.912601120297
"40",252.327854521132
"41",252.327854521132
"42",241.829015367741
"43",247.797472063365
"44",253.071680168014
"45",252.310120942581
"46",252.979967190371
"47",253.664528729044
"48",253.664528729044
"49",252.768514533301
"50",253.183015604704
"51",253.777929250911
"52",253.645973086035
"53",253.915896593763
"54",253.915896593763
"55",253.109998443002
"56",253.712745937704
"57",253.712745937704
"58",242.638159319611
"59",250.013245276224
"60",248.224541989187
"61",253.012483342078
"62",252.372495032677
"63",253.514072553946
"64",253.514072553946
"65",226.329696365368
"66",236.377655314589
"67",247.033702234657
"68",249.891647361005
"69",252.356451542452
"70",250.291919482674
"71",251.658136249745
"72",253.41344242319
"73",253.41344242319
"74",250.813918815574
"75",251.991037890545
"76",253.429903168882
"77",252.92907999991
"78",253.597826606789
"79",253.233845842157
"80",253.708617688999
"81",253.708617688999
"82",251.936023024937
"83",253.386056379865
"84",252.830891965609
"85",253.553570735365
"86",253.300343895497
"87",253.811712654386
"88",253.811712654386
"89",249.981615746038
"90",252.424005845702
"91",250.577738784637
"92",252.63815108648
"93",252.63815108648
"94",244.991397336313
"95",250.900468978234
"96",247.462769983151
"97",249.619126808922
"98",252.475840875139
"99",252.475840875139
"100",249.40617712825
"101",252.322261006298
"102",252.322261006298
"103",239.832326458012
"104",251.77419393072
"105",251.77419393072
"106",219.613469616062
"107",227.90029364677
"108",247.218021853978
"109",237.372575026202
"110",242.728448702201
"111",244.804402967826
"112",245.607820721163
"113",247.138156060758
"114",249.145658265921
"115",251.015379523968
"116",252.979253670756
"117",252.158573365041
"118",253.368157271142
"119",252.848162856244
"120",253.269604938156
"121",253.491972965852
"122",253.5639294437
"123",253.821045485466
"124",253.5990787344
"125",253.828913436153
"126",253.828913436153
"127",253.795376720497
"128",253.752742402389
"129",253.193558426382
"130",253.683441915052
"131",253.683441915052
"132",250.815612776612
"133",252.826048667051
"134",251.682812912112
"135",252.300779797686
"136",252.854775954554
"137",253.36346740391
"138",253.720668044233
"139",253.887380015236
"140",253.979102522661
"141",253.944900719671
"142",254.006833100866
"143",254.006833100866
"144",253.950097062604
"145",253.815682561096
"146",253.609610726889
"147",252.664225761617
"148",252.855736108642
"149",252.974308694926
"150",253.549905855315
"151",253.076041658559
"152",253.561776180038
"153",253.9945428312
"154",253.9945428312
"155",253.197585329963
"156",253.304617680099
"157",253.711174897801
"158",253.439712954412
"159",253.525457262911
"160",253.596956714121
"161",253.855277376297
"162",253.855277376297
"163",253.792449937192
"164",253.659134683667
"165",253.919086643691
"166",253.919086643691
"167",253.661329361208
"168",253.393410587354
"169",253.927009155488
"170",253.927009155488
"171",253.153239962725
"172",253.78413021073
"173",253.78413021073
"174",252.752000366904
"175",253.729223286119
"176",253.729223286119
"177",248.350535745749
"178",250.1160287443
"179",252.811565683736
"180",251.538798766497
"181",251.925674520435
"182",252.9242042565
"183",253.864495279642
"184",253.864495279642
"185",253.134571422708
"186",253.021621522974
"187",251.031387475651
"188",253.006855634451
"189",253.539920743971
"190",253.952341878399
"191",253.952341878399
"192",253.63604500308
"193",253.461852592044
"194",248.162079921804
"195",251.42834395284
"196",253.467304804285
"197",253.000663669985
"198",253.199589807974
"199",253.254973926392
"200",253.466504090541
"201",253.84630091072
"202",253.84630091072
"203",253.28784291504
"204",253.680681417892
"205",253.340526956628
"206",253.621293051243
"207",253.943396397731
"208",253.943396397731
"209",253.725272418486
"210",253.65018926988
"211",253.383652762767
"212",253.626289766001
"213",253.856738183524
"214",253.77624687556
"215",253.963259226622
"216",253.963259226622
"217",253.819165397431
"218",249.766807974505
"219",251.698884783471
"220",253.656219771416
"221",253.656219771416
"222",250.046997364716
"223",250.371262350692
"224",250.886691621785
"225",252.032355465065
"226",253.406380365642
"227",253.406380365642
"228",251.475006882279
"229",251.996868603378
"230",252.522810939382
"231",252.999279347996
"232",253.410583657567
"233",253.680723127457
"234",253.934524204704
"235",253.934524204704
"236",253.792626801592
"237",253.563412189064
"238",253.934241824698
"239",253.934241824698
"240",253.410757005991
"241",252.713601481117
"242",253.575044571931
"243",253.575044571931
"244",252.555209935786
"245",253.714458548095
"246",253.401474117693
"247",253.748512119798
"248",253.478649269545
"249",253.787038808515
"250",253.787038808515
"251",251.401592482925
"252",252.440222607299
"253",252.981341680005
"254",253.698388621343
"255",253.472354876039
"256",253.830394027777
"257",253.830394027777
"258",253.372739128854
"259",252.275182280578
"260",252.594475287664
"261",253.027696164548
"262",253.353118007397
"263",253.554745423338
"264",253.669408617677
"265",253.904946384228
"266",253.904946384228
"267",253.634075789037
"268",253.707477923957
"269",253.738661463842
"270",253.796247572365
"271",253.938556518063
"272",253.938556518063
"273",253.843370248041
"274",253.984257432407
"275",253.984257432407
"276",253.882698461586
"277",253.87131092292
"278",253.565588142164
"279",253.60068464844
"280",253.829264754125
"281",253.829264754125
"282",253.822228332077
"283",253.389774639664
"284",253.829368423373
"285",253.829368423373
"286",252.90125372037
"287",252.962617941572
"288",253.080648062242
"289",253.20365333581
"290",253.665080703036
"291",253.665080703036
"292",253.613997105752
"293",253.505385857786
"294",253.998238849574
"295",253.998238849574
"296",252.930040515883
"297",253.522977890467
"298",253.522977890467
"299",253.065782919376
"300",253.899914411577
"301",253.899914411577
"302",252.425420576787
"303",245.699596005443
"304",249.688589216094
"305",252.164504136376
"306",252.381785442024
"307",253.35242248739
"308",253.35242248739
"309",253.192321607285
"310",253.166748202647
"311",248.080664432669
"312",251.747680565194
"313",253.782965394941
"314",253.782965394941
"315",251.435391783415
"316",253.557568299435
"317",253.220072764168
"318",253.423021787532
"319",253.556339371578
"320",253.860528404136
"321",253.860528404136
"322",253.748042682565
"323",253.735197296766
"324",246.818512355708
"325",248.648630565264
"326",249.551164065272
"327",252.445276756284
"328",250.845899004555
"329",251.908746932526
"330",252.986067020805
"331",253.762544018961
"332",253.625555858201
"333",253.810045721526
"334",253.941917036467
"335",253.847381594346
"336",253.94808282854
"337",253.94808282854
"338",253.911551806953
"339",252.834383485234
"340",253.551884718873
"341",253.967900993875
"342",253.967900993875
"343",253.405601554582
"344",253.704178408641
"345",253.916809600268
"346",253.797901364678
"347",253.924869936458
"348",253.924869936458
"349",253.626035301811
"350",253.842080327999
"351",253.842080327999
"352",251.968787943524
"353",253.356346701221
"354",253.356346701221
"355",250.313768928283
"356",252.350011721451
"357",253.146358435375
"358",253.708732972098
"359",253.708732972098
"360",252.996494814374
"361",253.100973806083
"362",253.248514107061
"363",253.416598178559
"364",253.768002308561
"365",253.768002308561
"366",253.709035634951
"367",253.202985704054
"368",253.338114240457
"369",253.434173897476
"370",253.757476081544
"371",253.734194175863
"372",254.018670155832
"373",254.018670155832
"374",253.450384530868
"375",253.567693239479
"376",253.691612610752
"377",253.816265610918
"378",253.931363024024
"379",254.004794551141
"380",254.004794551141
"381",253.967723329692
"382",253.891545983993
"383",253.847065038781
"384",253.772682717632
"385",253.667335600833
"386",253.08053601601
"387",253.126716203232
"388",253.205584114545
"389",253.664838290452
"390",253.313647747432
"391",253.482599173205
"392",253.625966222311
"393",253.852908766484
"394",253.852908766484
"395",253.822711645435
"396",253.68600190744
"397",254.012542170212
"398",254.012542170212
"399",253.226922308102
"400",253.378522662402
"401",253.467052286265
"402",253.767813699301
"403",253.767813699301
"404",253.494533386055
"405",253.574988794457
"406",253.68204387825
"407",253.753380102419
"408",253.767529742954
"409",253.823492057757
"410",253.956710682024
"411",253.89676439904
"412",253.934322034468
"413",253.957207192637
"414",253.999241606147
"415",254.035470773399
"416",254.035470773399
"417",254.004378656406
"418",253.982059719583
"419",254.028970949416
"420",254.028970949416
"421",253.981732502324
"422",253.909810617492
"423",253.783861979859
"424",253.925655418061
"425",253.817016775819
"426",253.934660366935
"427",253.834659055814
"428",253.942890021863
"429",253.934727140105
"430",254.032579444428
"431",254.032579444428
"432",253.896082613206
"433",253.64318373955
"434",253.732841157078
"435",253.867452519656
"436",253.944774501702
"437",253.964024803352
"438",254.009052201859
"439",254.009052201859
"440",253.995857582177
"441",253.989994255824
"442",253.821395211675
"443",253.85471738582
"444",253.867554120053
"445",253.957740980365
"446",253.881715468718
"447",253.965933596773
"448",253.965933596773
"449",253.872599247346
"450",253.96268790688
"451",253.96268790688
"452",253.945153869035
"453",253.858923239184
"454",253.793697328408
"455",253.357705768833
"456",253.544395000838
"457",253.75724928356
"458",253.942232582246
"459",253.942232582246
