"","V1"
"1",94.7309280633738
"2",269.844364425284
"3",196.021378834496
"4",215.644726247121
"5",268.468018816532
"6",294.023883524165
"7",294.023883524165
"8",237.206538292872
"9",251.279960295813
"10",270.112850346409
"11",282.901062615143
"12",285.432235523391
"13",286.353453327968
"14",287.936170017047
"15",293.643623249837
"16",293.643623249837
"17",289.760111329073
"18",294.834176742879
"19",292.352287934083
"20",295.100393311262
"21",293.107136841574
"22",295.419209182928
"23",294.634945593113
"24",296.319323720455
"25",295.737648486538
"26",296.413719752799
"27",296.413719752799
"28",287.468785417253
"29",154.69016959136
"30",1.12090925773525
"31",1.14110879425877
"32",1.13592585504501
"33",1.15226198050016
"34",1.14920540328982
"35",1.15434598427432
"36",1.15434598427432
"37",1.13739596282401
"38",293.831868315439
"39",288.846311159481
"40",294.742983081051
"41",294.742983081051
"42",280.314509696987
"43",288.647923430401
"44",295.708944917301
"45",294.735072183492
"46",295.596832684957
"47",296.463960727963
"48",296.463960727963
"49",295.326470275997
"50",295.855477455139
"51",296.606693473932
"52",296.441357785002
"53",296.779560923526
"54",296.779560923526
"55",295.762751515107
"56",296.524719779437
"57",296.524719779437
"58",281.470555583
"59",291.632170510222
"60",289.246255899091
"61",295.632792623109
"62",294.815020655518
"63",296.273719325497
"64",296.273719325497
"65",257.333723398959
"66",272.316744794947
"67",287.631691101168
"68",291.543583757039
"69",294.780468618241
"70",292.079515539278
"71",293.882310600208
"72",296.145944351243
"73",296.145944351243
"74",292.77385372456
"75",294.319070300047
"76",296.166874118401
"77",295.532010164035
"78",296.379740743639
"79",295.92051968138
"80",296.519521752431
"81",296.519521752431
"82",294.247712965848
"83",296.111098459685
"84",295.40632368225
"85",296.323755988848
"86",296.004603050713
"87",296.649103617695
"88",296.649103617695
"89",291.664123576847
"90",294.868914409411
"91",292.460324418666
"92",295.148282489131
"93",295.148282489131
"94",284.800475988642
"95",292.841101967537
"96",288.236430177311
"97",291.175507819635
"98",294.936677945695
"99",294.936677945695
"100",290.889238634038
"101",294.735647900261
"102",294.735647900261
"103",277.295556559141
"104",294.012200696779
"105",294.012200696779
"106",247.01427911701
"107",259.688461618392
"108",287.717081189839
"109",273.84235040903
"110",281.593319973484
"111",284.539744468318
"112",285.665208691775
"113",287.791455086888
"114",290.534568864208
"115",293.039430830431
"116",295.589987686297
"117",294.538413548383
"118",296.088307148162
"119",295.428342405858
"120",295.965830449995
"121",296.247438033788
"122",296.338195452799
"123",296.660810458932
"124",296.382469011023
"125",296.670676696898
"126",296.670676696898
"127",296.628602710591
"128",296.575041421933
"129",295.869341613671
"130",296.487805679812
"131",296.487805679812
"132",292.775665694642
"133",295.392111589725
"134",293.918602561646
"135",294.723311021833
"136",295.436700118606
"137",296.084732553786
"138",296.535192989497
"139",296.744039290606
"140",296.858458374462
"141",296.815839873871
"142",296.893013151118
"143",296.893013151118
"144",296.822275563288
"145",296.654083844029
"146",296.394633750806
"147",295.192499917155
"148",295.438273696104
"149",295.589971168409
"150",296.319116071849
"151",295.719775241774
"152",296.334628751673
"153",296.877702942749
"154",296.877702942749
"155",295.874501213786
"156",296.010391577752
"157",296.522741715607
"158",296.181403379834
"159",296.28969884064
"160",296.379774621631
"161",296.703715754433
"162",296.703715754433
"163",296.624928437834
"164",296.457914386231
"165",296.783547468235
"166",296.783547468235
"167",296.45992554501
"168",296.121921557958
"169",296.793446006886
"170",296.793446006886
"171",295.817452961323
"172",296.614481760079
"173",296.614481760079
"174",295.303282686509
"175",296.545459449585
"176",296.545459449585
"177",289.456736003179
"178",291.840170311651
"179",295.373361767904
"180",293.730141285535
"181",294.236196409835
"182",295.522955432502
"183",296.715259979081
"184",296.715259979081
"185",295.789704473541
"186",295.644556794114
"187",293.049460729184
"188",295.631369701176
"189",296.307352298852
"190",296.825077286187
"191",296.825077286187
"192",296.42802005003
"193",296.207465711481
"194",289.193326164607
"195",293.577367164147
"196",296.21438848862
"197",295.623494911842
"198",295.877059476386
"199",295.947414964737
"200",296.215120452666
"201",296.692470123267
