"","V1"
"1",183.79783174683
"2",271.322166441741
"3",217.432298054515
"4",231.498055259409
"5",270.112219222047
"6",289.39206212767
"7",289.39206212767
"8",247.069189013536
"9",257.329392691148
"10",271.241728730596
"11",280.826439143924
"12",282.749586763996
"13",283.452962777195
"14",284.664805656177
"15",289.095957788787
"16",289.095957788787
"17",286.070128818428
"18",290.025752553334
"19",288.076536280776
"20",290.234832696361
"21",288.665426866291
"22",290.485854827892
"23",289.86473899993
"24",291.19872151391
"25",290.735616881467
"26",291.273875547147
"27",291.273875547147
"28",284.30737242251
"29",286.767367301868
"30",288.288708697174
"31",290.404976278769
"32",289.966516006458
"33",291.348500575474
"34",291.135896091832
"35",291.493456359616
"36",291.493456359616
"37",290.015989888305
"38",289.242445894715
"39",285.36767151634
"40",289.954236599582
"41",289.954236599582
"42",278.867739855118
"43",285.228335497403
"44",290.714616438482
"45",289.942957951329
"46",290.62404328554
"47",291.313908639616
"48",291.313908639616
"49",290.409802769715
"50",290.829325500867
"51",291.427771194181
"52",291.29562247136
"53",291.56593986683
"54",291.56593986683
"55",290.75563458533
"56",291.362354354845
"57",291.362354354845
"58",279.741562695566
"59",287.541113481662
"60",285.684375909012
"61",290.654429170476
"62",290.006244681996
"63",291.162442116877
"64",291.162442116877
"65",261.769607487201
"66",272.89038384731
"67",284.436510992707
"68",287.447743083002
"69",289.98362716145
"70",287.864180442652
"71",289.273708600231
"72",291.060891781706
"73",291.060891781706
"74",288.405214300656
"75",289.616029951237
"76",291.077516171427
"77",290.57259524316
"78",291.246813566992
"79",290.880849353036
"80",291.358208385769
"81",291.358208385769
"82",289.559828909733
"83",291.033222239378
"84",290.473047226286
"85",291.202248484354
"86",290.94779481698
"87",291.461641043343
"88",291.461641043343
"89",287.541380398282
"90",290.053008473186
"91",288.16070239662
"92",290.272493697689
"93",290.272493697689
"94",282.268875706875
"95",288.473438978527
"96",284.896287806614
"97",287.162793110846
"98",290.106199594644
"99",290.106199594644
"100",286.940731992301
"101",289.948486479573
"102",289.948486479573
"103",276.639607226572
"104",289.38295326763
"105",289.38295326763
"106",254.207004467624
"107",263.513404862632
"108",284.557107175686
"109",274.00961139407
"110",279.836358543139
"111",282.069741236557
"112",282.92760859136
"113",284.55396822089
"114",286.667085548101
"115",288.612946324549
"116",290.620617472605
"117",289.788100360958
"118",291.015130293062
"119",290.490516819477
"120",290.916892571151
"121",291.140955250371
"122",291.213291505583
"123",291.470993548483
"124",291.248598998384
"125",291.478876663161
"126",291.478876663161
"127",291.445266281037
"128",291.402504472436
"129",290.840182716789
"130",291.332917058389
"131",291.332917058389
"132",288.406772175164
"133",290.464491483233
"134",289.300849475195
"135",289.933576092635
"136",290.497172618289
"137",291.011486048925
"138",291.370539154398
"139",291.537477509342
"140",291.629101552165
"141",291.594957856847
"142",291.656785017083
"143",291.656785017083
"144",291.600127229625
"145",291.465619542224
"146",291.258673533335
"147",290.303853615642
"148",290.498302852446
"149",290.618480299878
"150",291.198556282202
"151",290.721431044405
"152",291.210737008802
"153",291.644517729775
"154",291.644517729775
"155",290.84426767078
"156",290.952273088089
"157",291.360776612185
"158",291.088364459263
"159",291.174628943167
"160",291.246457561477
