"","V1"
"1",188.453646618878
"2",278.311465568306
"3",222.764202626597
"4",237.172568563468
"5",276.991258088926
"6",297.085655587212
"7",297.085655587212
"8",253.163148774248
"9",263.733416794811
"10",278.130023354231
"11",288.096807984359
"12",290.105787300764
"13",290.841770594811
"14",292.110989738277
"15",296.773763089191
"16",296.773763089191
"17",293.585959214475
"18",297.754100028626
"19",295.69505277028
"20",297.974961049199
"21",296.315722201828
"22",298.24035172394
"23",297.582392083849
"24",298.995504767947
"25",298.504061091052
"26",299.075257747814
"27",299.075257747814
"28",291.736785300377
"29",294.317861598935
"30",295.918649183229
"31",298.154816082444
"32",297.690268225009
"33",299.154478350959
"34",298.928656116444
"35",299.308446124921
"36",299.308446124921
"37",297.743791267735
"38",296.928027895028
"39",292.849256073533
"40",297.678591747134
"41",297.678591747134
"42",286.052978750363
"43",292.707775368601
"44",298.482433827166
"45",297.664868301665
"46",298.385851445234
"47",299.117752529183
"48",299.117752529183
"49",298.158860565348
"50",298.603467642234
"51",299.238663080416
"52",299.098243278235
"53",299.385479616111
"54",299.385479616111
"55",298.52531497061
"56",299.169188513827
"57",299.169188513827
"58",286.96421571985
"59",295.140036915505
"60",293.184676415442
"61",298.418720242546
"62",297.731897801263
"63",298.957015586313
"64",298.957015586313
"65",268.317108495905
"66",279.84329462121
"67",291.873593438874
"68",295.033074738408
"69",297.709620759116
"70",295.471395295416
"71",296.95808808899
"72",298.849314618828
"73",298.849314618828
"74",296.041395250328
"75",297.319447353847
"76",298.866942435109
"77",298.331312486859
"78",299.046536407449
"79",298.658051782752
"80",299.164786150772
"81",299.164786150772
"82",297.260023554284
"83",298.819977950157
"84",298.225857207481
"85",298.999246921193
"86",298.729094461994
"87",299.274642982219
"88",299.274642982219
"89",295.131623262328
"90",297.782882426156
"91",295.783719046522
"92",298.014761839657
"93",298.014761839657
"94",289.6033727597
"95",296.118895751995
"96",292.353990475189
"97",294.733524718044
"98",297.839060474776
"99",297.839060474776
"100",294.499928815617
"101",297.67252143854
"102",297.67252143854
"103",283.748193310348
"104",297.076056954068
"105",297.076056954068
"106",260.512332112067
"107",270.123074105276
"108",292.019413595102
"109",280.998698189358
"110",287.063773534213
