"","V1"
"1",167.662455348999
"2",247.795776788239
"3",197.866188167031
"4",210.655714534692
"5",246.475408910216
"6",264.942258254182
"7",264.942258254182
"8",224.921173451495
"9",234.411339411504
"10",247.452197691439
"11",256.568677565006
"12",258.423087238947
"13",259.104687737128
"14",260.282340070111
"15",264.649555574159
"16",264.649555574159
"17",261.656680424093
"18",265.571385606335
"19",263.627947290638
"20",265.77984598435
"21",264.211125752709
"22",266.030758456304
"23",265.406251545416
"24",266.747517153988
"25",266.279413311135
"26",266.823482474349
"27",266.823482474349
"28",259.935414151521
"29",262.338852656239
"30",263.837989393746
"31",265.949837149791
"32",265.50875854997
"33",266.89899583524
"34",266.683503154065
"35",267.04592082027
"36",267.04592082027
"37",265.561663157534
"38",264.794265394505
"39",260.971289849487
"40",265.500187034656
"41",265.500187034656
"42",254.686309713869
"43",260.848299359908
"44",266.260060696359
"45",265.483812078857
"46",266.167181263691
"47",266.863981733526
"48",266.863981733526
"49",265.951653564227
"50",266.374029338744
"51",266.97930276615
"52",266.845200657464
"53",267.119513809898
"54",267.119513809898
"55",266.299678959155
"56",266.913023772109
"57",266.913023772109
"58",255.52452153577
"59",263.123832028042
"60",261.289445827996
"61",266.199669680111
"62",265.547411406555
"63",266.710875445218
"64",266.710875445218
"65",238.543351531763
"66",249.017286572198
"67",260.065237329944
"68",263.007354898282
"69",265.529440794062
"70",263.418095630107
"71",264.817059302308
"72",266.608410174188
"73",266.608410174188
"74",263.953233645228
"75",265.157654230631
"76",266.62517446481
"77",266.115341524623
"78",266.796118832758
"79",266.425845220506
"80",266.908825377174
"81",266.908825377174
"82",265.1014618027
"83",266.58051624168
"84",266.015244523552
"85",266.751080357667
"86",266.493514863727
"87",267.013645143115
"88",267.013645143115
"89",263.099685188956
"90",265.598534494648
"91",263.711179430432
"92",265.817445460012
"93",265.817445460012
"94",257.958870000512
"95",264.036554434453
"96",260.508847020635
"97",262.727350893887
"98",265.651539153528
"99",265.651539153528
"100",262.508703889422
"101",265.494464712468
"102",265.494464712468
"103",252.600477679781
"104",264.933242542527
"105",264.933242542527
"106",231.511613844949
"107",240.18186837697
"108",260.236771678502
"109",250.058747473008
"110",255.617393371457
"111",257.765845229192
"112",258.595734206683
"113",260.174597608884
"114",262.240720728659
"115",264.159494585002
"116",266.165763031622
"117",265.329009818174
"118",266.562283254025
"119",266.032840850542
"120",266.462245499177
