original.name;bio4_Mean
Carex_brachystachys|SPA|NCBI_HeRB_1939;6050.362595
Carex_brevicollis|TCS|spm00003478;5712.615385
Carex_breviculmis_var_breviculmis|NZ|NCBI_AUTHOR_Gardner_314;7945.841121
Carex_brevior|BRC|spm00001823;9803.027244
Carex_breviscapa|VIE|spm00007865;3040.95
Carex_brizoides|GER|spm00005239;6319.37123
Carex_bromoides|WIS|spm00002284;9153.568966
Carex_brownii|JAP|NCBI_Waterway_3655;6472.459227
Carex_brunnea|CHC|spm00007866;4522.428571
Carex_brunnescens_ssp_brunnescens|FIN|spm00005972;8402.24647
Carex_brunnescens_ssp_sphaerostachya|ONT|spm00005986;10361.27974
Carex_brysonii|ALA|spm00000655;7647
Carex_buchananii|NZ|NCBI_AUTHOR_Gardner_316;3924.987805
Carex_buekii|CZE|spm00000558;7512.411111
Carex_bulbostylis|MSI|spm00000648;7444.037037
Carex_burkei|CPP|spm00007785;4041.25
Carex_bushii|DEL|spm00000777;8888.861345
Carex_buxbaumii|ASK|spm00000765;8527.413353
Carex_calcifugens|FLA|spm00000668;6807.875
Carex_calcis|NZS|spm00002186;3506
Carex_callitrichos|KOR|spm00000335;10126.73723
Carex_camposii|SPA|spm00004363;6307.096774
Carex_canariensis|CNY|spm00002291;3057.777778
Carex_canescens_ssp_canescens|FIN|spm00005994;9825.159879
Carex_canescens_ssp_disjuncta|NFL|spm00001496;9553.018265
Carex_capensis|CPP|spm00003263;2899.916667
Carex_capillaris_ssp_capillaris|QUE|NCBI_Waterway_3679;7345.250809
Carex_capillaris_ssp_fuscidula|KRA|spm00005726;13083.24096
Carex_capitata|KRA|spm00002036;9845.446575
Carex_capricornis||NCBI_AUTHOR_Shekhovtsov_642;12717.28571
Carex_careyana|KTY|spm00001401;9171.630631
Carex_caroliniana|ALA|spm00000815;8128.368056
Carex_carsei|NZ|NCBI_AUTHOR_Gardner_322;3509.75
Carex_caryophyllea|SPA|spm00002063;6755.421245
Carex_castanea|NFL|spm00001479;10691.98168
Carex_castroviejoi|GRC|NCBI_Vargas_3584;6565
Carex_caucasica|NCS|spm00008001;7258.111111
Carex_caudata|SPA|spm00000529;4775.731707
Carex_cephaloidea|MAI|spm00000804;9666.166667
Carex_cephalophora|MRY|spm00000828;9182.244635
Carex_cercostachys|EHM|spm00005901;5672.086957
Carex_cespitosa_ssp_cespitosa|NOR|spm00003210;9012.756757
Carex_chathamica|NZ|NCBI_AUTHOR_Gardner_305;2451.833333
Carex_chordorrhiza|BRC|spm00001925;9264.680893
Carex_ciliatomarginata|CH|NCBI_Jin_2300;7898.192982
Carex_cinerascens|CHM|spm00004514;8641.2
Carex_cirrhosa|NZ|NCBI_AUTHOR_Gardner_318;3696.181818
Carex_clavispica|EHM|spm00005903;5849.25
Carex_colchica|UKR|spm00002173;6650.754237
Carex_colensoi|NZ|NCBI_AUTHOR_Gardner_328;3894.9625
Carex_comans|NZ|NCBI_AUTHOR_Gardner_309;3611.796875
Carex_communis_var_communis|QUE|NCBI_Waterway_3720;9669.722008
Carex_comosa|CAL|spm00000826;9424.287815
Carex_concinna|MAN|NCBI_Kuzmina_2468;11718.28501
Carex_conferta|ETH|spm00000184;969.0833333
Carex_conjuncta|DEL|spm00000784;9340.881988
Carex_conoidea|DEL|spm00001428;9685.909804
Carex_coriophora|CHQ|spm00005694;14099.625
Carex_corrugata|ALA|spm00000670;7517.594059
Carex_corynoidea|NZ|spm00005087;3630.105263
Carex_crawei|NFL|spm00001471;9759.716814
Carex_crawfordii|ILL|spm00002161;10507.55464
Carex_crebriflora||spm00001043;6842.129032
Carex_cretica|KRI|spm00004382;5911.5
Carex_crinita_var_crinita|MAI|spm00000801;10309.75325
Carex_crispa||spm00004422;3816.25
Carex_cristatella|KTY|spm00000800;10196.40793
Carex_cruciata|CHC|spm00005699;4026.533333
Carex_cruenta|CHQ|spm00005700;7298.969697
Carex_cruscorvi|FLA|spm00000822;8288.711538
Carex_cryptolepis|ILL|spm00001730;10324.04743
Carex_cumberlandensis|ARK|spm00000817;7988.25
Carex_cumulata|ILL|spm00000871;9328.815126
Carex_curaica|KRA|spm00002337;12868.10345
Carex_curatorum||spm00002016;8195.8
Carex_curvicollis|JAP|spm00006868;8295.554656
Carex_curvula_ssp_curvula|SPA|spm00003091;5734.676923
Carex_cusickii|BRC|spm00002004;6035.75
Carex_cyanea|NZ|spm00005097;3594.842105
Carex_dacica|ICE|spm00003155;7346.382653
Carex_dallii|NZ|NCBI_AUTHOR_Gardner_310;3735.6875
Carex_davalliana|FIN|spm00003596;6246.964523
Carex_davyi|CAL|spm00001459;6381.666667
Carex_deasyi|EHM|spm00005198;8272.537975
Carex_debilis|OKL|spm00000863;8617.217069
Carex_decomposita|DEL|spm00000836;7922.070423
Carex_deflexa_var_deflexa|BRC|spm00002125;11309.21557
Carex_delicata|TZK|spm00003358;15481.69231
Carex_demissa_ssp_demissa|NSC|spm00001948;6360.297297
Carex_densa|ORE|spm00001669;5036.137931
Carex_densifimbriata|CH|NCBI_Liuo_2556;7684
Carex_depauperata|YUG|spm00000574;5865.551724
Carex_depressa_ssp_basilaris|SPA|spm00000547;5742.875
Carex_depressa_ssp_depressa|SPA|spm00000550;5444.589744
Carex_depressa_ssp_transsilvanica|YUG|spm00000546;7270.615385
Carex_deweyana_var_deweyana|MAN|spm00001039;10750.64583
Carex_diandra|CAL|spm00000840;8662.413956
Carex_digitalis|NWY|NCBI_Waterway_3702;8216.89951
Carex_digitata|ITA|spm00000569;7477.477157
Carex_diluta|TCS|spm00004364;10010.32
Carex_dimorpholepis|KOR|NCBI_Na_2916;7773.29878
Carex_dioica|SWE|spm00004523;6856.487219
Carex_dipsacea|NZS|NCBI_AUTHOR_Gardner_338;3548.318519
Carex_dispalata|JAP|NCBI_Waterway_3652;8427.727941
Carex_disperma|ASK|spm00001652;9770.829843
Carex_dissitiflora|JAP|spm00007871;8508.677966
Carex_distachya|SPA|spm00000588;5689.29375
Carex_distans|GRC|spm00000844;5853.951093
Carex_disticha|ONT|spm00005395;6406.124744
Carex_divisa|MRY|spm00002064;5466.033505
Carex_divulsa|NET|spm00004392;5441.991304
Carex_doniana|CHS|spm00000047;6635.421801
Carex_donnellsmithii||NCBI_Ton_3535;930.5384615
Carex_drucei||spm00004418;3817.866667
Carex_drymophila|JAP|NCBI_Waterway_3672;14494.33333
Carex_durieui|SPA|spm00004386;3920.5
Carex_duriuscula|ASK|spm00001653;10889.68148
Carex_ebenea|ARI|spm00001870;7382.463918
Carex_eburnea|MIC|spm00000842;10486.06294
Carex_echinata_ssp_echinata|ASK|spm00001633;9017.756289
Carex_echinodes|WIS|spm00002699;11312.26207
Carex_ecklonii|CPP|spm00004378;2635.666667
Carex_edura|NZS|spm00002184;3803.612069
Carex_edwardsiana|TEX|spm00002142;6888.333333
Carex_egmontiana||spm00004416;3729.233333
Carex_elata_ssp_elata|SPA|spm00003134;6103.33209
Carex_eleusinoides|ASK|spm00001623;13708.8843
Carex_elingamita|NZ|NCBI_AUTHOR_Gardner_320;2901
Carex_elongata|RUC|spm00005949;7419.702381
Carex_emoryi|DEL|spm00000885;10027.72459
Carex_enervis||NCBI_Ho_2089;13290.91176
Carex_ensifolia|CHQ|spm00005713;13681.47059
Carex_erebus||spm00004424;1535.875
Carex_ericetorum|ITA|spm00000551;7964.466747
Carex_erythrovaginata|NZ|spm00005096;3466.807692
Carex_esenbeckii|EHM|spm00005193;4883.55
Carex_exilis|DEL|spm00000887;10148.51701
Carex_extensa|VRG|spm00001853;5369.174785
Carex_falcata|CHC|spm00005715;6288.75
Carex_fedia|PAK|spm00005718;8038.833333
Carex_ferruginea|SWI|spm00000531;6350.354067
Carex_festucacea|TEX|spm00000892;8558.60177
Carex_feta|CAL|spm00000893;5697.054945
Carex_filicina|VIE|spm00007873;3257.396341
Carex_filifolia_var_filifolia|CAL|spm00001432;10257.82955
Carex_filipes|JAP|NCBI_Waterway_3666;8023.109677
Carex_fimbriata|SWI|spm00000552;5728.56
Carex_firma|ITA|spm00000520;6402.276423
Carex_fissirostris|MOR|spm00004379;6396
Carex_flacca_ssp_erythrostachys|BAL|spm00000524;5749.714286
Carex_flacca_ssp_flacca|GRB|NCBI_Hill_1959;5814.122538
Carex_flaccosperma|LOU|spm00000671;7484.453416
Carex_flagellifera|NZ|NCBI_AUTHOR_Gardner_283;3325.941176
Carex_flava|NFL|spm00001483;7864.274498
Carex_flaviformis|NZ|spm00007227;3616.115385
Carex_foenea|BRC|spm00002000;10614.87179
Carex_foetida|SWI|spm00000565;5773.670213
Carex_foliosissima|JAP|NCBI_Waterway_3660;8640.542056
Carex_folliculata|DEL|spm00000911;8645.196532
Carex_forficula|KOR|NCBI_Na_2984;8258.226519
Carex_formosa|ILL|spm00001732;9679.1625
Carex_forsteri|NZS|spm00002183;3477.637363
Carex_fracta|CAL|spm00000896;6063.97561
Carex_frankii|ALA|spm00000939;8533.481928
Carex_fretalis|NZ|NCBI_AUTHOR_Gardner_326;3091.5
Carex_frigida|SPA|spm00000521;5747.625551
Carex_fritschii|HUN|spm00002174;6972.4
Carex_fuliginosa_ssp_misandra|ASK|spm00001627;10746.0491
Carex_fulvorubescens|JAP|spm00006431;3284.181818
Carex_furva|SPA|spm00006018;5918.621622
Carex_fuscula|CLC|spm00004370;3567.354839
Carex_fusiformis|EHM|spm00005727;4719.333333
Carex_garberi|ASK|spm00001624;10755.67781
Carex_gaudichaudiana||NCBI_Ford_1659;4048.393939
Carex_gholsonii|ALA|spm00000953;5432.133333
Carex_gibba|CHH|spm00005244;7696.378378
Carex_gifuensis|KOR|spm00000331;8084.869565
Carex_glacialis|NFL|spm00001488;8836.013408
Carex_glareosa_ssp_glareosa|MAN|spm00001756;10111.98077
Carex_glaucodea|INI|spm00001525;8588.554455
Carex_glomerabilis|CPP|spm00000194;4044.243243
Carex_gmelinii|ASK|spm00001629;8039.266667
Carex_godfreyi|ALA|spm00001787;5563.309524
Carex_gracilenta|CHC|spm00005733;6035.425
Carex_gracilescens|KTY|spm00000927;8874.376812
Carex_gracilior|CAL|spm00001692;4507.608696
Carex_gracillima|ALA|spm00000922;10142.45246
Carex_grallatoria_ssp_grallatoria|JAP|spm00006651;7671
Carex_grallatoria_ssp_heteroclita|JAP|spm00006653;7935.225806
Carex_granularis|MAN|spm00001407;9822.078261
Carex_gravida|TEN|spm00000970;10149.73504
Carex_grayi|TEN|spm00000924;8972.956818
Carex_grioletii|SPA|spm00000585;7120.25
Carex_grisea|KTY|spm00000656;9799.592326
Carex_gynandra|DEL|spm00000964;9497.736979
Carex_gynocrates|ASK|spm00001630;11393.60119
Carex_gynodynama|CAL|spm00001688;3940.206897
Carex_halleriana|SPA|spm00000557;5935.276398
Carex_hallii|MAN|spm00001754;9211.647059
Carex_hamlinii|NZS|NCBI_AUTHOR_Gardner_333;3464.928571
Carex_harfordii|CAL|spm00000965;3384.560976
Carex_hartmanii|GER|spm00008007;7032.735135
Carex_haydeniana|UTA|spm00002432;7574.661417
Carex_haydenii|WIS|spm00002433;10803.39806
Carex_healyi|NZN|spm00005107;3623.890625
Carex_hebecarpa|EHM|spm00005738;5653.916667
Carex_hectorii|NZ|NCBI_AUTHOR_Gardner_284;4312.25
Carex_heleonastes|ABT|spm00001954;9182.720293
Carex_helodes|POR|NCBI_Jose_2346;4585.619048
Carex_heterolepis|KOR|NCBI_Jung_2360;8413.315315
Carex_hirsutella|DEL|spm00000935;8890.640118
Carex_hirta|PEN|spm00000947;6844.305263
Carex_hirtifolia|QUE|spm00001475;9811.322388
Carex_hirtissima|CAL|spm00001694;5917.615385
Carex_hispida|KRI|spm00000549;5621.855932
Carex_hitchcockiana|KTY|spm00000657;9759.416667
Carex_hochstetteriana|AZO|NCBI_UPOS_3551;2910.263158
Carex_holostoma|ASK|spm00001631;10437.3172
Carex_hoodii|CAL|spm00001930;7512.987842
Carex_hookeriana|MAN|spm00005409;9149.1
Carex_hordeistichos|SPA|spm00000579;6398.356828
Carex_horizontalis|NZS|spm00005106;3543.403846
Carex_hormathodes|NSC|spm00002114;8458.342246
Carex_hostiana|GER|spm00003273;5740.242128
Carex_houghtoniana|MAN|spm00001446;11296.96894
Carex_humilis|GER|NCBI_WM_3755;6490.265786
Carex_hyalina|MSI|spm00000912;7593.214286
Carex_hystericina|ARK|spm00001081;9770.677419
Carex_idaea|KRI|spm00004380;5233
Carex_illota|CAL|spm00000961;6770.596026
Carex_imbecilla||spm00004419;3650.897638
Carex_impressinervia|MSI|spm00001784;7170.833333
Carex_inanis|EHM|spm00005746;5303.357143
Carex_infirminervia|CAL|spm00001398;6863.606061
Carex_infuscata|WHM|spm00008013;8209.121212
Carex_inopinata|NZ|NCBI_AUTHOR_Gardner_285;4502
Carex_inops_ssp_heliophila||NCBI_Marriott_2795;9913.737024
Carex_insaniae_var_insaniae|JAP|spm00005753;8828.226415
Carex_insaniae_var_papillaticulmis|JAP|NCBI_Waterway_3659;8182.890909
Carex_insignis|EHM|spm00005755;4422
Carex_integra|CAL|spm00000977;6067.046512
Carex_interior|MIC|spm00000972;10079.50943
Carex_interrupta|ORE|spm00001666;5380.285714
Carex_intumescens|MAI|spm00000975;9345.234719
Carex_inversa|NZ|NCBI_AUTHOR_Gardner_286;4416.501754
Carex_ischnostachya|CHS|spm00000062;7721.314894
Carex_jackiana_ssp_parciflora|JAP|NCBI_Waterway_3674;8921.77551
Carex_jacutica||NCBI_AUTHOR_Shekhovtsov_622;16280.71429
Carex_jaluensis|KOR|NCBI_Jung_2361;10237
Carex_jamesii|ALA|spm00000630;9143.820513
Carex_kaloides|NZ|NCBI_AUTHOR_Gardner_321;4038.947368
Carex_kermadecensis|NZ|NCBI_AUTHOR_Gardner_287;2582
Carex_killickii|NAT|spm00007793;3741.636364
Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584;7951.948864
Carex_kirkii||spm00004417;4048.357143
Carex_kitaibeliana|YUG|spm00000539;6295.903226
Carex_kobomugi|VRG|spm00000979;7746.105263
Carex_krausei|ASK|spm00001639;9977.842742
Carex_kwangsiensis|CH|NCBI_Liuo_2555;5797
Carex_lachenalii_ssp_lachenalii|ASK|spm00001640;12933.8629
Carex_lacustris|MAN|spm00000991;10374.55761
Carex_laeviconica|TEN|spm00001887;11206.83889
Carex_laeviculmis|CAL|spm00001397;6031.790909
Carex_laevigata|SPA|spm00002938;4916.848148
Carex_laevivaginata|ALA|spm00000993;8618.685185
Carex_lainzii|SPA|spm00004371;6118.714286
Carex_lancea|CPP|spm00003764;3075.571429
Carex_lanceolata|CHM|spm00006393;9260.016892
Carex_lapponica|ASK|spm00001641;9779.303725
Carex_lasiocarpa_var_americana|ASK|spm00000997;10344.94385
Carex_lasiocarpa_var_lasiocarpa|SPA|spm00000576;7131.5
Carex_latebracteata|ARK|spm00001383;7921.076923
Carex_laticeps|JAP|NCBI_Waterway_3656;8380
Carex_laxa|ASK|spm00001643;9285.390476
Carex_laxiculmis_var_laxiculmis|PEN|spm00001403;8813.333333
Carex_laxiflora|MIC|spm00001023;9022.924528
Carex_leavenworthii|KTY|spm00005410;8521.298039
Carex_ledebouriana|MAG|spm00003592;13879.65079
Carex_leersii|NET|spm00004394;5686.758202
Carex_leiorhyncha|KOR|spm00002471;11730.82353
Carex_lenta|KOR|NCBI_Jung_2368;7728.483092
Carex_lenticularis||NCBI_Dragon_1281;9729.404922
Carex_lepidocarpa_ssp_jemtlandica|NOR|spm00003056;7987.258824
Carex_lepidocarpa_ssp_lepidocarpa|SPA|spm00003215;6954.881517
Carex_lepidocarpa_ssp_nevadensis|SPA|NCBI_Modesto_2872;5828.923077
Carex_leporina|WIS|spm00001780;6572.689032
Carex_leporinella|WAS|spm00001613;6644.142857
Carex_leptalea|MIC|spm00001032;9557.696559
Carex_leptonervia|MAN|spm00001394;10161.01843
Carex_leptopoda|BRC|spm00001399;5511.13245
Carex_libera|NZ|NCBI_AUTHOR_Gardner_329;3687.25
Carex_limosa|ASK|spm00001035;8720.215909
Carex_lingii|CH|NCBI_Yang_3761;6535
Carex_liparocarpos_ssp_liparocarpos|SPA|spm00000556;5800.352113
Carex_lithophila|KOR|spm00000328;14368.56667
Carex_litorosa|NZ|NCBI_AUTHOR_Gardner_288;3297.566667
Carex_livida|NWJ|spm00001410;8607.320426
Carex_loliacea|ASK|spm00001650;9295.775641
Carex_longicruris|EHM|spm00005770;5286.333333
Carex_longifructus||spm00004426;3715.545455
Carex_longii|ARK|spm00001001;5670.503497
Carex_longipes|EHM|spm00005772;4249.619048
Carex_lowei|MDR|spm00002858;6219.742857
Carex_lucennoiberica|SPA|spm00006015;5849.6
Carex_lucorum|NCA|spm00001736;9744.145455
Carex_ludwigii|NAT|spm00003207;3552.727273
Carex_lupuliformis|FLA|spm00001011;7449.510067
Carex_lupulina|MRY|spm00001078;9021.125654
Carex_lurida|FLA|spm00001082;8400.63142
Carex_lyngbyei|ORE|spm00001085;5542.634191
Carex_maackii|JAP|spm00002491;8636.12
Carex_mackenziei|ASK|spm00001657;7223.799745
Carex_macloviana||spm00002163;7844.612688
Carex_macrandrolepis|KOR|spm00000337;6926.875
Carex_macrocephala|ASK|spm00001434;6019.436709
Carex_macrochaeta|ORE|spm00001671;6048.007634
Carex_macrolepis|ITA|spm00000536;6106.275
Carex_macroprophylla|CHC|spm00003400;12280.16981
Carex_magellanica_ssp_irrigua|ASK|spm00001637;8618.457843
Carex_magellanica_ssp_magellanica|CLS|spm00003206;10321.7037
Carex_mairei|SPA|spm00004367;5837.73622
Carex_makinoensis|JAP|spm00006665;6532.014706
Carex_manhartii|GEO|spm00001761;7011.25
Carex_mannii_ssp_friesiorum|KEN|spm00004355;754.5
Carex_mannii_ssp_mannii|GGI|spm00002860;560
Carex_maorica|NZ|NCBI_AUTHOR_Gardner_289;3425.447368
Carex_marina_ssp_marina|MAN|spm00001746;12013.68
Carex_mariposana|ARI|spm00001884;5976.391304
Carex_maritima|YUK|spm00002500;7306.105862
Carex_meadii|MAN|spm00001742;9798.63981
Carex_media|NBR|spm00001772;9993.222074
Carex_megalepis|NZ|spm00005089;3601.683824
Carex_melanantha|KGZ|spm00008019;9338.725275
Carex_melanocarpa|KHA|spm00003594;15323.21875
Carex_melanocephala|ALT|spm00008022;13035.77778
Carex_melanostachya||spm00001550;8516.238494
Carex_membranacea|ASK|spm00001050;12893.72144
Carex_mendocinensis|ORE|spm00001673;4797.386364
Carex_merrittfernaldii|MAN|spm00001051;10993.06832
Carex_mertensii|ASK|spm00001056;6827.038328
Carex_mesochorea|ALA|spm00001097;9220.99115
Carex_metallica|JAP|NCBI_AUTHOR_Senni_586;6850.928571
Carex_meyeriana|MON|spm00008024;12740.86364
Carex_michauxiana|MAN|spm00001748;10251.27027
Carex_michelii|HUN|spm00002175;8305.107623
Carex_microcarpa|COR|spm00007912;5551.611111
Carex_microchaeta|YUK|spm00001946;12096.40741
Carex_microdonta|MSI|spm00001420;8170.071429
Carex_microglochin|NOR|spm00001705;7316.18203
Carex_micropoda|ASK|spm00001632;7474.044554
Carex_microptera|COL|spm00001880;7826.471698
Carex_microrhyncha|KAN|spm00004537;7436.857143
Carex_microtricha|SAK|spm00006763;8088.975
Carex_minor||spm00004412;3649.682927
Carex_mira|KOR|NCBI_Jung_2372;8186.714286
Carex_misera|TEN|spm00001764;7054.8
Carex_missouriensis|ILL|spm00001067;9487.171429
Carex_mitchelliana|ALA|spm00001101;9017.616279
Carex_mitrata_var_mitrata|CHS|spm00000085;7591.361702
Carex_molesta|DEL|spm00001070;9726.035714
Carex_molestiformis|ARK|spm00001073;8280.277778
Carex_mollicula|JAP|NCBI_Waterway_3667;8491.554545
Carex_mollissima||NCBI_AUTHOR_Shekhovtsov_618;16279.19444
Carex_montana|YUG|spm00000543;6853.384813
Carex_morrowii|JAP|spm00006680;7753.232456
Carex_mucronata|ITA|spm00000534;6376.992481
Carex_muehlenbergii_var_muehlenbergii|WIS|spm00002520;9002.804348
Carex_muelleri|NZ|NCBI_AUTHOR_Gardner_301;4252.368421
Carex_multicostata|CAL|spm00001093;6199.269663
Carex_multispiculata|NAT|spm00003765;2753.461538
Carex_muricata_ssp_ashokae|IRN|spm00004581;7864.571429
Carex_muricata_ssp_muricata|POL|spm00004400;5951.660057
Carex_muskingumensis|MIC|spm00001115;9173.09375
Carex_myosuroides|FRA|spm00005196;8104.71343
Carex_myosurus|VIE|spm00007888;2196.392857
Carex_nardina|QUE|spm00001510;9495.272727
Carex_nebraskensis||NCBI_Janeway_2159;7811.5
Carex_neesii|EHM|spm00005194;5617.52381
Carex_nemostachys|CHS|spm00000088;6352.056604
Carex_nemurensis|SAK|spm00006074;8409
Carex_nervata|KOR|spm00000010;8217.235294
Carex_nervina|CAL|spm00001840;6150.578947
Carex_neurocarpa|PRM|spm00006483;8583.944444
Carex_nigra_ssp_intricata|SPA|spm00003775;6575.111111
Carex_nigra_ssp_nigra|GRB|NCBI_Dean_SM00019;7177.971464
Carex_nigra_ssp_transcaucasica|TCS|spm00003281;6564.777778
Carex_nigra_var_juncella|NOR|spm00003773;8467.35568
Carex_nigricans|ASK|spm00001638;6840.373178
Carex_nigromarginata|ALA|spm00001121;8131.928177
Carex_normalis|ALA|spm00001059;9481.272727
Carex_norvegica|ORE|spm00001616;7241.777445
Carex_novaeangliae|MAI|spm00001061;9381.093023
Carex_nubigena|CHC|spm00003362;5724.480392
Carex_nudata|CAL|spm00001440;5065.918367
Carex_obnupta|CAL|spm00001105;4114.368182
Carex_obscura|CHT|spm00003376;5758.88
Carex_obtusata|MAN|spm00001107;10988.16718
Carex_obtusifolia||spm00004428;3608.25
Carex_oedipostyla|SPA|spm00000587;5308.852941
Carex_okamotoi|KOR|NCBI_Hoshino_2100;9351.666667
Carex_olbiensis|SPA|spm00000586;5580.691489
Carex_oligocarpa|ARK|spm00001532;9482.194175
Carex_oligosperma|NWH|spm00001112;10853.06598
Carex_omiana|JAP|NCBI_Waterway_3651;8762.45283
Carex_onoei|CHM|spm00004513;8942.277778
Carex_opaca|OKL|spm00001133;9018.324324
Carex_ophiolithica|NZ|NCBI_AUTHOR_Gardner_331;2762
Carex_orestera|CAL|spm00008033;5536.705882
Carex_ornithopoda_ssp_ornithopoda|YUG|spm00000560;6542.874277
Carex_ornithopoda_ssp_ornithopodioides||NCBI_HeRB_1945;5758.460674
Carex_oronensis|MAI|spm00001898;9636
Carex_otrubae|SPA|spm00000559;5718.535442
Carex_ouachitana|WAS|spm00001538;7883.454545
Carex_oxyandra|KOR|NCBI_Jung_2375;8503.301587
Carex_ozarkana|ARK|spm00002557;7912.454545
Carex_pachygyna|JAP|spm00002558;8147.690141
Carex_pachystachya|ASK|spm00001864;7017.179221
Carex_pachystylis|UZB|spm00003472;6272.096774
Carex_paeninsulae|FLA|spm00001445;5379.545455
Carex_pairae|SPA|spm00004403;5719.072202
Carex_paleacea|MAI|spm00001127;7499.714286
Carex_pallens|FIN|spm00004388;8390.2
Carex_pallescens|BRC|spm00002008;7497.491044
Carex_panicea|MAI|spm00001906;6176.35611
Carex_paniculata_ssp_calderae|CNY|NCBI_JACA_8893;4369
