original.name;bio12_Mean
Carex_marina_ssp_marina|MAN|spm00001746;275.44
Carex_mariposana|ARI|spm00001884;854.7391304
Carex_maritima|YUK|spm00002500;849.8206474
Carex_meadii|MAN|spm00001742;924.0094787
Carex_media|NBR|spm00001772;582.9135638
Carex_megalepis|NZ|spm00005089;3062.433824
Carex_melanantha|KGZ|spm00008019;325.9450549
Carex_melanocarpa|KHA|spm00003594;382.9479167
Carex_melanocephala|ALT|spm00008022;418.1111111
Carex_melanostachya||spm00001550;599.6527197
Carex_membranacea|ASK|spm00001050;302.4629259
Carex_mendocinensis|ORE|spm00001673;1324.204545
Carex_merrittfernaldii|MAN|spm00001051;821.4409938
Carex_mertensii|ASK|spm00001056;1514.390244
Carex_mesochorea|ALA|spm00001097;1048.19469
Carex_metallica|JAP|NCBI_AUTHOR_Senni_586;1900
Carex_meyeriana|MON|spm00008024;719.4545455
Carex_michauxiana|MAN|spm00001748;1075.927928
Carex_michelii|HUN|spm00002175;722.4215247
Carex_microcarpa|COR|spm00007912;688.6388889
Carex_microchaeta|YUK|spm00001946;392.3703704
Carex_microdonta|MSI|spm00001420;1042.595238
Carex_microglochin|NOR|spm00001705;789.7362894
Carex_micropoda|ASK|spm00001632;1084.212871
Carex_microptera|COL|spm00001880;645.6169811
Carex_microrhyncha|KAN|spm00004537;918.5714286
Carex_microtricha|SAK|spm00006763;1332.225
Carex_minor||spm00004412;2776.792683
Carex_mira|KOR|NCBI_Jung_2372;1888.428571
Carex_misera|TEN|spm00001764;1556.8
Carex_missouriensis|ILL|spm00001067;996.2857143
Carex_mitchelliana|ALA|spm00001101;1048.930233
Carex_mitrata_var_mitrata|CHS|spm00000085;1767.744681
Carex_molesta|DEL|spm00001070;931.755102
Carex_molestiformis|ARK|spm00001073;1211.166667
Carex_mollicula|JAP|NCBI_Waterway_3667;1703.068182
Carex_mollissima||NCBI_AUTHOR_Shekhovtsov_618;572.2222222
Carex_montana|YUG|spm00000543;811.7310167
Carex_morrowii|JAP|spm00006680;1814.210526
Carex_mucronata|ITA|spm00000534;1134.06015
Carex_muehlenbergii_var_muehlenbergii|WIS|spm00002520;1052.985507
Carex_muelleri|NZ|NCBI_AUTHOR_Gardner_301;1030.052632
Carex_multicostata|CAL|spm00001093;849.8876404
Carex_multispiculata|NAT|spm00003765;1139.692308
Carex_muricata_ssp_ashokae|IRN|spm00004581;526.2142857
Carex_muricata_ssp_muricata|POL|spm00004400;848.6713881
Carex_muskingumensis|MIC|spm00001115;927.1375
Carex_myosuroides|FRA|spm00005196;781.1026518
Carex_myosurus|VIE|spm00007888;2248.178571
Carex_nardina|QUE|spm00001510;560.6197183
Carex_nebraskensis||NCBI_Janeway_2159;433.875
Carex_neesii|EHM|spm00005194;778
Carex_nemostachys|CHS|spm00000088;1925.849057
Carex_nemurensis|SAK|spm00006074;1197.333333
Carex_nervata|KOR|spm00000010;1596.487395
Carex_nervina|CAL|spm00001840;903.9473684
Carex_neurocarpa|PRM|spm00006483;1324.305556
Carex_nigra_ssp_intricata|SPA|spm00003775;981.3333333
Carex_nigra_ssp_nigra|GRB|NCBI_Dean_SM00019;803.6861042
Carex_nigra_ssp_transcaucasica|TCS|spm00003281;879.3333333
Carex_nigra_var_juncella|NOR|spm00003773;589.6256983
Carex_nigricans|ASK|spm00001638;1132.457726
Carex_nigromarginata|ALA|spm00001121;1192.20442
Carex_normalis|ALA|spm00001059;1021.933155
Carex_norvegica|ORE|spm00001616;832.5828343
Carex_novaeangliae|MAI|spm00001061;1142.680233
Carex_nubigena|CHC|spm00003362;1737.137255
Carex_nudata|CAL|spm00001440;1035.816327
Carex_obnupta|CAL|spm00001105;1577.263636
Carex_obscura|CHT|spm00003376;734.32
Carex_obtusata|MAN|spm00001107;433.4117647
Carex_obtusifolia||spm00004428;2289.625
Carex_oedipostyla|SPA|spm00000587;746.6911765
Carex_okamotoi|KOR|NCBI_Hoshino_2100;1211.333333
Carex_olbiensis|SPA|spm00000586;740.7765957
Carex_oligocarpa|ARK|spm00001532;994.7572816
Carex_oligosperma|NWH|spm00001112;882.7443299
Carex_omiana|JAP|NCBI_Waterway_3651;1636.037736
Carex_onoei|CHM|spm00004513;1428.861111
Carex_opaca|OKL|spm00001133;1084.162162
Carex_ophiolithica|NZ|NCBI_AUTHOR_Gardner_331;1085
Carex_orestera|CAL|spm00008033;686.9411765
Carex_ornithopoda_ssp_ornithopoda|YUG|spm00000560;888.0722543
Carex_ornithopoda_ssp_ornithopodioides||NCBI_HeRB_1945;1319.404494
Carex_oronensis|MAI|spm00001898;1054.5
Carex_otrubae|SPA|spm00000559;797.4645583
Carex_ouachitana|WAS|spm00001538;1360.363636
Carex_oxyandra|KOR|NCBI_Jung_2375;1747.962963
Carex_ozarkana|ARK|spm00002557;1191.545455
Carex_pachygyna|JAP|spm00002558;1785.549296
Carex_pachystachya|ASK|spm00001864;998.3792208
Carex_pachystylis|UZB|spm00003472;324.7419355
Carex_paeninsulae|FLA|spm00001445;1336.909091
Carex_pairae|SPA|spm00004403;820.8050542
Carex_paleacea|MAI|spm00001127;1086.447735
Carex_pallens|FIN|spm00004388;618.6
Carex_pallescens|BRC|spm00002008;877.5670167
Carex_panicea|MAI|spm00001906;875.3856767
Carex_paniculata_ssp_calderae|CNY|NCBI_JACA_8893;488.5
Carex_paniculata_ssp_lusitanica|SPA|spm00002563;792.0056497
