original.name;bio1_Mean
Carex_bigelowii_ssp_bigelowii|QUE|spm00006479;-55.59111111
Carex_bigelowii_ssp_lugens|ASK|spm00000742;-92.71770335
Carex_binervis|FRA|spm00004357;88.1882716
Carex_blanda|TEN|spm00001819;108.1255887
Carex_blepharicarpa|KOR|spm00000323;96.3605948
Carex_bohemica|FIN|spm00002276;72.99667774
Carex_bolanderi|CAL|spm00001414;78.43113772
Carex_bonanzensis|ASK|spm00001820;-64.90740741
Carex_bonatiana|EHM|spm00005907;39.5625
Carex_boottiana|JAP|NCBI_Waterway_3657;180
Carex_borbonica|REU|spm00004353;163
Carex_borealipolaris|MNT|spm00001831;-99.24342105
Carex_boryana|REU|spm00004377;168.8888889
Carex_bostrychostigma|JAP|spm00003784;106.375
Carex_brachyanthera|NWG|spm00007129;164
Carex_brachystachys|SPA|NCBI_HeRB_1939;73.76335878
Carex_brevicollis|TCS|spm00003478;83.96923077
Carex_breviculmis_var_breviculmis|NZ|NCBI_AUTHOR_Gardner_314;121.6542056
Carex_brevior|BRC|spm00001823;89.92948718
Carex_breviscapa|VIE|spm00007865;216.8
Carex_brizoides|GER|spm00005239;91.3549884
Carex_bromoides|WIS|spm00002284;93.84770115
Carex_brownii|JAP|NCBI_Waterway_3655;143.2575107
Carex_brunnea|CHC|spm00007866;173.2285714
Carex_brunnescens_ssp_brunnescens|FIN|spm00005972;13.50834403
Carex_brunnescens_ssp_sphaerostachya|ONT|spm00005986;37.97749196
Carex_brysonii|ALA|spm00000655;153
Carex_buchananii|NZ|NCBI_AUTHOR_Gardner_316;98.47560976
Carex_buekii|CZE|spm00000558;80.65555556
Carex_bulbostylis|MSI|spm00000648;177.7037037
Carex_burkei|CPP|spm00007785;125.75
Carex_bushii|DEL|spm00000777;130.605042
Carex_buxbaumii|ASK|spm00000765;35.57089272
Carex_calcifugens|FLA|spm00000668;175.875
Carex_calcis|NZS|spm00002186;79.25
Carex_callitrichos|KOR|spm00000335;72.08029197
Carex_camposii|SPA|spm00004363;110.8387097
Carex_canariensis|CNY|spm00002291;163.8888889
Carex_canescens_ssp_canescens|FIN|spm00005994;20.00603318
Carex_canescens_ssp_disjuncta|NFL|spm00001496;64.82648402
Carex_capensis|CPP|spm00003263;160.4166667
Carex_capillaris_ssp_capillaris|QUE|NCBI_Waterway_3679;6.13592233
Carex_capillaris_ssp_fuscidula|KRA|spm00005726;-98.28514056
Carex_capitata|KRA|spm00002036;-19.50410959
Carex_capricornis||NCBI_AUTHOR_Shekhovtsov_642;56.42857143
Carex_careyana|KTY|spm00001401;102.1891892
Carex_caroliniana|ALA|spm00000815;146.9583333
Carex_carsei|NZ|NCBI_AUTHOR_Gardner_322;97.25
Carex_caryophyllea|SPA|spm00002063;78.66483516
Carex_castanea|NFL|spm00001479;32.98534799
Carex_castroviejoi|GRC|NCBI_Vargas_3584;82.5
Carex_caucasica|NCS|spm00008001;25.92592593
Carex_caudata|SPA|spm00000529;98.43902439
Carex_cephaloidea|MAI|spm00000804;74.7962963
Carex_cephalophora|MRY|spm00000828;106.1158798
Carex_cercostachys|EHM|spm00005901;32.95652174
Carex_cespitosa_ssp_cespitosa|NOR|spm00003210;32.43143143
Carex_chathamica|NZ|NCBI_AUTHOR_Gardner_305;114.1666667
Carex_chordorrhiza|BRC|spm00001925;5.531188444
Carex_ciliatomarginata|CH|NCBI_Jin_2300;137.9122807
Carex_cinerascens|CHM|spm00004514;137.8
Carex_cirrhosa|NZ|NCBI_AUTHOR_Gardner_318;98.72727273
Carex_clavispica|EHM|spm00005903;24
Carex_colchica|UKR|spm00002173;93.19491525
Carex_colensoi|NZ|NCBI_AUTHOR_Gardner_328;84.9875
Carex_comans|NZ|NCBI_AUTHOR_Gardner_309;103.0703125
Carex_communis_var_communis|QUE|NCBI_Waterway_3720;71.02702703
Carex_comosa|CAL|spm00000826;87.77731092
Carex_concinna|MAN|NCBI_Kuzmina_2468;-20.16216216
Carex_conferta|ETH|spm00000184;138.2916667
Carex_conjuncta|DEL|spm00000784;112.0248447
Carex_conoidea|DEL|spm00001428;74.99607843
Carex_coriophora|CHQ|spm00005694;-24.95833333
Carex_corrugata|ALA|spm00000670;167.1485149
Carex_corynoidea|NZ|spm00005087;93.46315789
Carex_crawei|NFL|spm00001471;65.40707965
Carex_crawfordii|ILL|spm00002161;32.69205298
Carex_crebriflora||spm00001043;176.1290323
Carex_cretica|KRI|spm00004382;193
Carex_crinita_var_crinita|MAI|spm00000801;60.85714286
Carex_crispa||spm00004422;76.5
Carex_cristatella|KTY|spm00000800;78.80885781
Carex_cruciata|CHC|spm00005699;189.9388889
Carex_cruenta|CHQ|spm00005700;14.48484848
Carex_cruscorvi|FLA|spm00000822;151.0673077
Carex_cryptolepis|ILL|spm00001730;51.7826087
Carex_cumberlandensis|ARK|spm00000817;139.6964286
Carex_cumulata|ILL|spm00000871;67.40336134
Carex_curaica|KRA|spm00002337;-23.72413793
Carex_curatorum||spm00002016;110.6
Carex_curvicollis|JAP|spm00006868;110.5870445
Carex_curvula_ssp_curvula|SPA|spm00003091;26.90769231
Carex_cusickii|BRC|spm00002004;71.98214286
Carex_cyanea|NZ|spm00005097;108.8421053
Carex_dacica|ICE|spm00003155;-0.401360544
Carex_dallii|NZ|NCBI_AUTHOR_Gardner_310;84.6875
Carex_davalliana|FIN|spm00003596;73.86696231
Carex_davyi|CAL|spm00001459;49.66666667
Carex_deasyi|EHM|spm00005198;-19.22151899
Carex_debilis|OKL|spm00000863;97.71057514
Carex_decomposita|DEL|spm00000836;151.9859155
Carex_deflexa_var_deflexa|BRC|spm00002125;13.76047904
Carex_delicata|TZK|spm00003358;-50.76923077
Carex_demissa_ssp_demissa|NSC|spm00001948;73.81081081
Carex_densa|ORE|spm00001669;121.7701149
Carex_densifimbriata|CH|NCBI_Liuo_2556;181
Carex_depauperata|YUG|spm00000574;101.1724138
Carex_depressa_ssp_basilaris|SPA|spm00000547;51.25
Carex_depressa_ssp_depressa|SPA|spm00000550;135.974359
Carex_depressa_ssp_transsilvanica|YUG|spm00000546;87.07692308
Carex_deweyana_var_deweyana|MAN|spm00001039;42.765625
Carex_diandra|CAL|spm00000840;39.33293909
Carex_digitalis|NWY|NCBI_Waterway_3702;121.4779412
Carex_digitata|ITA|spm00000569;59.26903553
Carex_diluta|TCS|spm00004364;62.03
Carex_dimorpholepis|KOR|NCBI_Na_2916;142.3109756
Carex_dioica|SWE|spm00004523;33.49186677
Carex_dipsacea|NZS|NCBI_AUTHOR_Gardner_338;107.1185185
Carex_dispalata|JAP|NCBI_Waterway_3652;114.8419118
Carex_disperma|ASK|spm00001652;24.73560209
Carex_dissitiflora|JAP|spm00007871;95.36440678
Carex_distachya|SPA|spm00000588;138.675
Carex_distans|GRC|spm00000844;101.830385
Carex_disticha|ONT|spm00005395;77.73210634
Carex_divisa|MRY|spm00002064;135.8247423
Carex_divulsa|NET|spm00004392;115.1352657
Carex_doniana|CHS|spm00000047;150.7914692
Carex_donnellsmithii||NCBI_Ton_3535;144.0769231
Carex_drucei||spm00004418;60.86666667
Carex_drymophila|JAP|NCBI_Waterway_3672;-28.05128205
Carex_durieui|SPA|spm00004386;129.2419355
Carex_duriuscula|ASK|spm00001653;35.78518519
Carex_ebenea|ARI|spm00001870;4.12371134
Carex_eburnea|MIC|spm00000842;44.26398601
Carex_echinata_ssp_echinata|ASK|spm00001633;46.49056604
Carex_echinodes|WIS|spm00002699;63.95862069
Carex_ecklonii|CPP|spm00004378;165.4444444
Carex_edura|NZS|spm00002184;68.01724138
Carex_edwardsiana|TEX|spm00002142;193.3333333
Carex_egmontiana||spm00004416;92.5
Carex_elata_ssp_elata|SPA|spm00003134;100.1716418
Carex_eleusinoides|ASK|spm00001623;-76.23966942
Carex_elingamita|NZ|NCBI_AUTHOR_Gardner_320;158.5
Carex_elongata|RUC|spm00005949;61.83333333
Carex_emoryi|DEL|spm00000885;85.72131148
Carex_enervis||NCBI_Ho_2089;-20.97058824
Carex_ensifolia|CHQ|spm00005713;-66.55882353
Carex_erebus||spm00004424;51.125
Carex_ericetorum|ITA|spm00000551;46.6541717
Carex_erythrovaginata|NZ|spm00005096;111.8461538
Carex_esenbeckii|EHM|spm00005193;89
Carex_exilis|DEL|spm00000887;34.53401361
Carex_extensa|VRG|spm00001853;106.7578797
Carex_falcata|CHC|spm00005715;22.25
Carex_fedia|PAK|spm00005718;105.75
Carex_ferruginea|SWI|spm00000531;46.63636364
Carex_festucacea|TEX|spm00000892;128.1415929
Carex_feta|CAL|spm00000893;103.2307692
Carex_filicina|VIE|spm00007873;162.4878049
Carex_filifolia_var_filifolia|CAL|spm00001432;57.73863636
Carex_filipes|JAP|NCBI_Waterway_3666;117.7935484
Carex_fimbriata|SWI|spm00000552;31.2
Carex_firma|ITA|spm00000520;43.27642276
Carex_fissirostris|MOR|spm00004379;113
Carex_flacca_ssp_erythrostachys|BAL|spm00000524;138.2619048
Carex_flacca_ssp_flacca|GRB|NCBI_Hill_1959;105.4901532
Carex_flaccosperma|LOU|spm00000671;163.3416149
Carex_flagellifera|NZ|NCBI_AUTHOR_Gardner_283;126.7843137
Carex_flava|NFL|spm00001483;47.65171192
Carex_flaviformis|NZ|spm00007227;94.5
Carex_foenea|BRC|spm00002000;22.70985155
Carex_foetida|SWI|spm00000565;28.41489362
Carex_foliosissima|JAP|NCBI_Waterway_3660;98.35046729
Carex_folliculata|DEL|spm00000911;83.96242775
Carex_forficula|KOR|NCBI_Na_2984;115.2596685
Carex_formosa|ILL|spm00001732;73.3875
Carex_forsteri|NZS|spm00002183;113.6593407
Carex_fracta|CAL|spm00000896;74.97560976
Carex_frankii|ALA|spm00000939;129.6596386
Carex_fretalis|NZ|NCBI_AUTHOR_Gardner_326;96.5
Carex_frigida|SPA|spm00000521;39.25110132
Carex_fritschii|HUN|spm00002174;94.06666667
Carex_fuliginosa_ssp_misandra|ASK|spm00001627;-82.2
Carex_fulvorubescens|JAP|spm00006431;139.8181818
Carex_furva|SPA|spm00006018;81.48648649
Carex_fuscula|CLC|spm00004370;113.9193548
Carex_fusiformis|EHM|spm00005727;93
Carex_garberi|ASK|spm00001624;5.917933131
Carex_gaudichaudiana||NCBI_Ford_1659;126.6082251
Carex_gholsonii|ALA|spm00000953;203.2666667
Carex_gibba|CHH|spm00005244;142.7621622
Carex_gifuensis|KOR|spm00000331;121.5217391
Carex_glacialis|NFL|spm00001488;-28.30167598
Carex_glareosa_ssp_glareosa|MAN|spm00001756;-27.625
Carex_glaucodea|INI|spm00001525;132.1188119
Carex_glomerabilis|CPP|spm00000194;150.7027027
Carex_gmelinii|ASK|spm00001629;15.98787879
Carex_godfreyi|ALA|spm00001787;193.3809524
Carex_gracilenta|CHC|spm00005733;29.1
Carex_gracilescens|KTY|spm00000927;108.5724638
Carex_gracilior|CAL|spm00001692;140.7826087
Carex_gracillima|ALA|spm00000922;64.18485915
Carex_grallatoria_ssp_grallatoria|JAP|spm00006651;107.5
Carex_grallatoria_ssp_heteroclita|JAP|spm00006653;113.8387097
Carex_granularis|MAN|spm00001407;86.82434783
Carex_gravida|TEN|spm00000970;101.8831909
Carex_grayi|TEN|spm00000924;105.0295455
Carex_grioletii|SPA|spm00000585;117.5
Carex_grisea|KTY|spm00000656;100.1486811
Carex_gynandra|DEL|spm00000964;60.13541667
Carex_gynocrates|ASK|spm00001630;-8.68452381
Carex_gynodynama|CAL|spm00001688;113.3103448
Carex_halleriana|SPA|spm00000557;126.4782609
Carex_hallii|MAN|spm00001754;37.29411765
Carex_hamlinii|NZS|NCBI_AUTHOR_Gardner_333;90.78571429
Carex_harfordii|CAL|spm00000965;124.7073171
Carex_hartmanii|GER|spm00008007;70.62162162
Carex_haydeniana|UTA|spm00002432;0.299212598
Carex_haydenii|WIS|spm00002433;49.62135922
Carex_healyi|NZN|spm00005107;100.5625
Carex_hebecarpa|EHM|spm00005738;152.0833333
Carex_hectorii|NZ|NCBI_AUTHOR_Gardner_284;54.25
Carex_heleonastes|ABT|spm00001954;2.833638026
Carex_helodes|POR|NCBI_Jose_2346;161.6666667
Carex_heterolepis|KOR|NCBI_Jung_2360;108.2342342
Carex_hirsutella|DEL|spm00000935;116.0471976
Carex_hirta|PEN|spm00000947;78.82982456
Carex_hirtifolia|QUE|spm00001475;87.90746269
Carex_hirtissima|CAL|spm00001694;120.8461538
Carex_hispida|KRI|spm00000549;150.7372881
Carex_hitchcockiana|KTY|spm00000657;82.75833333
Carex_hochstetteriana|AZO|NCBI_UPOS_3551;164.0701754
Carex_holostoma|ASK|spm00001631;-58.14516129
Carex_hoodii|CAL|spm00001930;38
Carex_hookeriana|MAN|spm00005409;47.45
Carex_hordeistichos|SPA|spm00000579;97.9339207
Carex_horizontalis|NZS|spm00005106;92.37692308
Carex_hormathodes|NSC|spm00002114;78.44919786
Carex_hostiana|GER|spm00003273;73.45276873
Carex_houghtoniana|MAN|spm00001446;25.12111801
Carex_humilis|GER|NCBI_WM_3755;98.38619677
Carex_hyalina|MSI|spm00000912;176.4285714
Carex_hystericina|ARK|spm00001081;78.97113752
Carex_idaea|KRI|spm00004380;146
Carex_illota|CAL|spm00000961;13.20529801
Carex_imbecilla||spm00004419;97.93700787
Carex_impressinervia|MSI|spm00001784;166.1666667
Carex_inanis|EHM|spm00005746;85.14285714
Carex_infirminervia|CAL|spm00001398;42.18181818
Carex_infuscata|WHM|spm00008013;43.27272727
Carex_inopinata|NZ|NCBI_AUTHOR_Gardner_285;95
Carex_inops_ssp_heliophila||NCBI_Marriott_2795;70.55017301
Carex_insaniae_var_insaniae|JAP|spm00005753;103.3207547
Carex_insaniae_var_papillaticulmis|JAP|NCBI_Waterway_3659;121.8
Carex_insignis|EHM|spm00005755;159
Carex_integra|CAL|spm00000977;57.55813953
Carex_interior|MIC|spm00000972;46.80188679
Carex_interrupta|ORE|spm00001666;94.33928571
Carex_intumescens|MAI|spm00000975;78.98777506
Carex_inversa|NZ|NCBI_AUTHOR_Gardner_286;151.822807
Carex_ischnostachya|CHS|spm00000062;139.306383
Carex_jackiana_ssp_parciflora|JAP|NCBI_Waterway_3674;86.7244898
Carex_jacutica||NCBI_AUTHOR_Shekhovtsov_622;-102.5714286
Carex_jaluensis|KOR|NCBI_Jung_2361;59.41666667
Carex_jamesii|ALA|spm00000630;112.2271062
Carex_kaloides|NZ|NCBI_AUTHOR_Gardner_321;82
Carex_kermadecensis|NZ|NCBI_AUTHOR_Gardner_287;175.6666667
Carex_killickii|NAT|spm00007793;116.8181818
Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584;118.6647727
Carex_kirkii||spm00004417;69.71428571
Carex_kitaibeliana|YUG|spm00000539;59.58064516
Carex_kobomugi|VRG|spm00000979;134.5175439
Carex_krausei|ASK|spm00001639;-56.8266129
Carex_kwangsiensis|CH|NCBI_Liuo_2555;221
Carex_lachenalii_ssp_lachenalii|ASK|spm00001640;-91.67741935
Carex_lacustris|MAN|spm00000991;61.13374486
Carex_laeviconica|TEN|spm00001887;77.6
Carex_laeviculmis|CAL|spm00001397;54.60454545
Carex_laevigata|SPA|spm00002938;103.5759259
Carex_laevivaginata|ALA|spm00000993;109.6759259
Carex_lainzii|SPA|spm00004371;102
Carex_lancea|CPP|spm00003764;148
Carex_lanceolata|CHM|spm00006393;97.74662162
Carex_lapponica|ASK|spm00001641;-2.59025788
Carex_lasiocarpa_var_americana|ASK|spm00000997;45.13368984
Carex_lasiocarpa_var_lasiocarpa|SPA|spm00000576;54.5
Carex_latebracteata|ARK|spm00001383;154.9230769
Carex_laticeps|JAP|NCBI_Waterway_3656;134.5
Carex_laxa|ASK|spm00001643;-2.104761905
Carex_laxiculmis_var_laxiculmis|PEN|spm00001403;103.2962963
Carex_laxiflora|MIC|spm00001023;97.33254717
Carex_leavenworthii|KTY|spm00005410;141.372549
Carex_ledebouriana|MAG|spm00003592;-75
Carex_leersii|NET|spm00004394;102.0279465
Carex_leiorhyncha|KOR|spm00002471;46.38235294
Carex_lenta|KOR|NCBI_Jung_2368;138.6376812
Carex_lenticularis||NCBI_Dragon_1281;27.74049217
Carex_lepidocarpa_ssp_jemtlandica|NOR|spm00003056;23.95882353
Carex_lepidocarpa_ssp_lepidocarpa|SPA|spm00003215;59.26066351
Carex_lepidocarpa_ssp_nevadensis|SPA|NCBI_Modesto_2872;61.69230769
Carex_leporina|WIS|spm00001780;68.36064516
Carex_leporinella|WAS|spm00001613;23.17857143
Carex_leptalea|MIC|spm00001032;53.20333681
Carex_leptonervia|MAN|spm00001394;47.48847926
Carex_leptopoda|BRC|spm00001399;84.45695364
Carex_libera|NZ|NCBI_AUTHOR_Gardner_329;79.5
Carex_limosa|ASK|spm00001035;26.9777668
Carex_lingii|CH|NCBI_Yang_3761;200
Carex_liparocarpos_ssp_liparocarpos|SPA|spm00000556;104.2957746
Carex_lithophila|KOR|spm00000328;-4.433333333
Carex_litorosa|NZ|NCBI_AUTHOR_Gardner_288;123.4666667
Carex_livida|NWJ|spm00001410;17.89060987
Carex_loliacea|ASK|spm00001650;11.90769231
Carex_longicruris|EHM|spm00005770;142.5
Carex_longifructus||spm00004426;73.72727273
Carex_longii|ARK|spm00001001;158.6177156
Carex_longipes|EHM|spm00005772;130.4285714
Carex_lowei|MDR|spm00002858;85.8
Carex_lucennoiberica|SPA|spm00006015;66
Carex_lucorum|NCA|spm00001736;61.70909091
Carex_ludwigii|NAT|spm00003207;140.2272727
Carex_lupuliformis|FLA|spm00001011;151.0738255
Carex_lupulina|MRY|spm00001078;105.9424084
Carex_lurida|FLA|spm00001082;110.021148
Carex_lyngbyei|ORE|spm00001085;42.05882353
Carex_maackii|JAP|spm00002491;122.2
Carex_mackenziei|ASK|spm00001657;27.68239796
Carex_macloviana||spm00002163;3.325542571
Carex_macrandrolepis|KOR|spm00000337;167.125
Carex_macrocephala|ASK|spm00001434;69.85443038
Carex_macrochaeta|ORE|spm00001671;21.15648855
Carex_macrolepis|ITA|spm00000536;94.825
Carex_macroprophylla|CHC|spm00003400;-37.94339623
Carex_magellanica_ssp_irrigua|ASK|spm00001637;14.23235294
Carex_magellanica_ssp_magellanica|CLS|spm00003206;32.92592593
Carex_mairei|SPA|spm00004367;110.9015748
Carex_makinoensis|JAP|spm00006665;154.4117647
Carex_manhartii|GEO|spm00001761;110.75
Carex_mannii_ssp_friesiorum|KEN|spm00004355;75
Carex_mannii_ssp_mannii|GGI|spm00002860;156
Carex_maorica|NZ|NCBI_AUTHOR_Gardner_289;125.2894737
Carex_marina_ssp_marina|MAN|spm00001746;-100.76
Carex_mariposana|ARI|spm00001884;54.13043478
Carex_maritima|YUK|spm00002500;-1.092738408
Carex_meadii|MAN|spm00001742;110.9004739
Carex_media|NBR|spm00001772;-13.95212766
Carex_megalepis|NZ|spm00005089;104.0955882
Carex_melanantha|KGZ|spm00008019;-24.79120879
Carex_melanocarpa|KHA|spm00003594;-111.9375
Carex_melanocephala|ALT|spm00008022;-66.66666667
Carex_melanostachya||spm00001550;84.76150628
Carex_membranacea|ASK|spm00001050;-96.13226453
Carex_mendocinensis|ORE|spm00001673;101.0681818
Carex_merrittfernaldii|MAN|spm00001051;39.57142857
Carex_mertensii|ASK|spm00001056;44.61324042
Carex_mesochorea|ALA|spm00001097;110.8761062
Carex_metallica|JAP|NCBI_AUTHOR_Senni_586;149.3571429
Carex_meyeriana|MON|spm00008024;6.545454545
Carex_michauxiana|MAN|spm00001748;27.91591592
Carex_michelii|HUN|spm00002175;63.43946188
Carex_microcarpa|COR|spm00007912;128.3888889
Carex_microchaeta|YUK|spm00001946;-74
Carex_microdonta|MSI|spm00001420;161.297619
Carex_microglochin|NOR|spm00001705;-2.453908985
Carex_micropoda|ASK|spm00001632;-4.405940594
Carex_microptera|COL|spm00001880;32.12830189
Carex_microrhyncha|KAN|spm00004537;155.5714286
Carex_microtricha|SAK|spm00006763;57.05
Carex_minor||spm00004412;92.29268293
Carex_mira|KOR|NCBI_Jung_2372;145.1428571
Carex_misera|TEN|spm00001764;93.75
Carex_missouriensis|ILL|spm00001067;124.1142857
Carex_mitchelliana|ALA|spm00001101;114.1162791
Carex_mitrata_var_mitrata|CHS|spm00000085;143.106383
Carex_molesta|DEL|spm00001070;107.255102
Carex_molestiformis|ARK|spm00001073;137.2777778
Carex_mollicula|JAP|NCBI_Waterway_3667;99.22272727
Carex_mollissima||NCBI_AUTHOR_Shekhovtsov_618;-77.63888889
Carex_montana|YUG|spm00000543;74.17889318
Carex_morrowii|JAP|spm00006680;114.3464912
Carex_mucronata|ITA|spm00000534;52.15037594
Carex_muehlenbergii_var_muehlenbergii|WIS|spm00002520;115.0797101
Carex_muelleri|NZ|NCBI_AUTHOR_Gardner_301;76.63157895
Carex_multicostata|CAL|spm00001093;44.52808989
Carex_multispiculata|NAT|spm00003765;161.9230769
Carex_muricata_ssp_ashokae|IRN|spm00004581;49.78571429
Carex_muricata_ssp_muricata|POL|spm00004400;78.71104816
Carex_muskingumensis|MIC|spm00001115;103.4375
Carex_myosuroides|FRA|spm00005196;-25.99486741
Carex_myosurus|VIE|spm00007888;162.9642857
Carex_nardina|QUE|spm00001510;-55.66581306
Carex_nebraskensis||NCBI_Janeway_2159;56.5
Carex_neesii|EHM|spm00005194;49.23809524
Carex_nemostachys|CHS|spm00000088;179.5283019
Carex_nemurensis|SAK|spm00006074;14
Carex_nervata|KOR|spm00000010;118.6638655
Carex_nervina|CAL|spm00001840;48.57894737
Carex_neurocarpa|PRM|spm00006483;122.9166667
Carex_nigra_ssp_intricata|SPA|spm00003775;61
Carex_nigra_ssp_nigra|GRB|NCBI_Dean_SM00019;41.98387097
Carex_nigra_ssp_transcaucasica|TCS|spm00003281;12.55555556
Carex_nigra_var_juncella|NOR|spm00003773;19.90689013
Carex_nigricans|ASK|spm00001638;11.74927114
Carex_nigromarginata|ALA|spm00001121;133.2099448
Carex_normalis|ALA|spm00001059;94.37165775
Carex_norvegica|ORE|spm00001616;-2.581836327
Carex_novaeangliae|MAI|spm00001061;54.54651163
Carex_nubigena|CHC|spm00003362;103.5588235
Carex_nudata|CAL|spm00001440;112.5
Carex_obnupta|CAL|spm00001105;102.2045455
Carex_obscura|CHT|spm00003376;63.04
Carex_obtusata|MAN|spm00001107;-11.65325077
Carex_obtusifolia||spm00004428;83.125
Carex_oedipostyla|SPA|spm00000587;140.5735294
Carex_okamotoi|KOR|NCBI_Hoshino_2100;112.6666667
Carex_olbiensis|SPA|spm00000586;135.5106383
Carex_oligocarpa|ARK|spm00001532;111.5776699
Carex_oligosperma|NWH|spm00001112;27.69484536
Carex_omiana|JAP|NCBI_Waterway_3651;86.46540881
Carex_onoei|CHM|spm00004513;79.70833333
Carex_opaca|OKL|spm00001133;135
Carex_ophiolithica|NZ|NCBI_AUTHOR_Gardner_331;160
Carex_orestera|CAL|spm00008033;8.235294118
Carex_ornithopoda_ssp_ornithopoda|YUG|spm00000560;55.16184971
Carex_ornithopoda_ssp_ornithopodioides||NCBI_HeRB_1945;34.31460674
Carex_oronensis|MAI|spm00001898;63.5
Carex_otrubae|SPA|spm00000559;102.8407852
Carex_ouachitana|WAS|spm00001538;154.8181818
Carex_oxyandra|KOR|NCBI_Jung_2375;73.68253968
Carex_ozarkana|ARK|spm00002557;166.0909091
Carex_pachygyna|JAP|spm00002558;127.6056338
Carex_pachystachya|ASK|spm00001864;37.8
Carex_pachystylis|UZB|spm00003472;154.6451613
Carex_paeninsulae|FLA|spm00001445;201.6363636
Carex_pairae|SPA|spm00004403;86.8856799
Carex_paleacea|MAI|spm00001127;40.21777003
Carex_pallens|FIN|spm00004388;39.2
Carex_pallescens|BRC|spm00002008;57.89190859
Carex_panicea|MAI|spm00001906;59.1609724
Carex_paniculata_ssp_calderae|CNY|NCBI_JACA_8893;107.5
Carex_paniculata_ssp_lusitanica|SPA|spm00002563;129.1186441
Carex_paniculata_ssp_paniculata|GRC|spm00006108;75.59776536
