"","V1","V2","V3","V4"
"1",0.122024714110936,0.150011736052113,0.0279870219411765,56.8024120967016
"2",0.179981115667909,0.207968137609085,0.0279870219411765,80.2334129077758
"3",0.136248654575281,0.164235676516457,0.0279870219411765,67.1058557353477
"4",0.143716320645579,0.171703342586755,0.0279870219411765,71.4454669750572
"5",0.174458298124378,0.202445320065555,0.0279870219411765,69.089602978448
"6",0.203407129704634,0.231394151645811,0.0279870219411765,1.49475943549139
"7",0.203407129704634,0.231394151645811,0.0279870219411765,1.89543174248698
"8",0.153233870091818,0.181220892032995,0.0279870219411765,76.2702190633089
"9",0.160715160077442,0.188702182018618,0.0279870219411765,79.4667529156052
"10",0.173780045297582,0.201767067238758,0.0279870219411765,83.8341519174207
"11",0.185598830063422,0.213585852004599,0.0279870219411765,86.8681715220145
"12",0.188627566922311,0.216614588863488,0.0279870219411765,87.4817155113706
"13",0.189840674937238,0.217827696878414,0.0279870219411765,87.7067488056778
"14",0.192043837210766,0.220030859151942,0.0279870219411765,88.0950834123347
"15",0.202659293633545,0.230646315574721,0.0279870219411765,89.5264826376612
"16",0.202659293633545,0.230646315574721,0.0279870219411765,42.4782202466431
"17",0.19492008045424,0.222907102395416,0.0279870219411765,88.5470460508433
"18",0.205136461630844,0.233123483572021,0.0279870219411765,51.472795793171
"19",0.199398813423112,0.227385835364288,0.0279870219411765,89.1940254976144
"20",0.205751902987931,0.233738924929107,0.0279870219411765,89.8958403533004
"21",0.200917325253027,0.228904347194204,0.0279870219411765,57.0357088861822
"22",0.206525180354919,0.234512202296096,0.0279870219411765,0.970558561690155
"23",0.204395327286549,0.232382349227725,0.0279870219411765,0.528491529850132
"24",0.208969654042764,0.23695667598394,0.0279870219411765,0.585225927827015
"25",0.207223195024821,0.235210216965997,0.0279870219411765,0.563721121632007
"26",0.209253074742723,0.2372400966839,0.0279870219411765,0.588715793413135
"27",0.209253074742723,0.2372400966839,0.0279870219411765,0.137299791041077
"28",0.191409051392833,0.21939607333401,0.0279870219411765,87.980623534589
"29",0.196358797413282,0.224345819354459,0.0279870219411765,88.7713405964728
"30",0.199942378808658,0.227929400749835,0.0279870219411765,89.2627383999101
"31",0.206271694097379,0.234258716038555,0.0279870219411765,13.3972849154004
"32",0.204752803145833,0.23273982508701,0.0279870219411765,89.8079294384827
"33",0.209540201205847,0.237527223147024,0.0279870219411765,90.2596039112873
"34",0.208696864758087,0.236683886699264,0.0279870219411765,90.1898186451069
"35",0.210115196116517,0.238102218057694,0.0279870219411765,73.0485621822528
"36",0.210115196116517,0.238102218057694,0.0279870219411765,90.3071841777398
"37",0.205108316871513,0.233095338812689,0.0279870219411765,89.8246811738824
"38",0.203024929822499,0.231011951763675,0.0279870219411765,89.5738655573616
"39",0.19353992649234,0.221526948433516,0.0279870219411765,88.321427202766
"40",0.204931463758253,0.23291848569943,0.0279870219411765,89.8046183361351
"41",0.204931463758253,0.23291848569943,0.0279870219411765,89.8046183361351
"42",0.182700271073792,0.210687293014969,0.0279870219411765,86.24447939882
"43",0.193754851797929,0.221741873739105,0.0279870219411765,88.2791075007972
"44",0.207266282014584,0.23525330395576,0.0279870219411765,4.19256280693332
"45",0.204599231679711,0.232586253620888,0.0279870219411765,89.7999981880591
"46",0.206838960897899,0.234825982839076,0.0279870219411765,67.2559773907027
"47",0.209406382571907,0.237393404513084,0.0279870219411765,0.528505545829266
"48",0.209406382571907,0.237393404513084,0.0279870219411765,0.528505545829266
"49",0.206099599495673,0.23408662143685,0.0279870219411765,89.9522455370009
"50",0.207569059934932,0.235556081876108,0.0279870219411765,90.0894231663167
"51",0.209851726040889,0.237838747982065,0.0279870219411765,90.2856161938283
"52",0.209316037156636,0.237303059097813,0.0279870219411765,90.2422105028319
"53",0.210411817886732,0.238398839827909,0.0279870219411765,90.3309992030804
"54",0.210411817886732,0.238398839827909,0.0279870219411765,90.3309992030804
